player_appearance_id,checkpoint,top_third_presence_joint,top_third_press_share_x_set_piece_share,pressing_minus_pressed_x_cumul_shots,press_turnover_rate_A,press_turnover_rate_M,press_turnover_rate_D,press_turnover_rate_G,forward_pass_share_A,forward_pass_share_M,forward_pass_share_D,forward_pass_share_G,top_third_press_share_above_team_avg,last15_press_events_x_last15_intensity_shots,top_third_presence_avg
65529,H2_30,,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0
65530,H2_30,0.0404040404040404,,0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.42857142857142855,0.0,-0.1513972138972139,0.0,0.20202020202020202
65531,H2_30,0.0,,0,0.0,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.0,-0.3332153957153957,0.0,0.022727272727272728
65532,H2_30,0.0,,0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.5,0.0,-0.3332153957153957,0.0,0.037037037037037035
65533,H2_30,0.018315018315018312,,0,0.0,0.2857142857142857,0.0,0.0,0.0,0.2,0.0,0.0,-0.19035825285825286,0.0,0.13553113553113552
65537,H2_30,0.08641975308641976,,0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.5714285714285714,0.0,0.22234015984015987,0.0,0.35555555555555557
65538,H2_30,0.03296703296703297,,0,0.0,0.15384615384615385,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,-0.2562923187923188,0.0,0.25274725274725274
65540,H2_30,0.3088235294117647,,0,0.375,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4167846042846043,0.0,0.5808823529411764
65541,H2_30,0.02976190476190476,,0,0.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,-0.2082153957153957,0.0,0.18154761904761904
65542,H2_30,0.17857142857142858,,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1667846042846043,0.0,0.4285714285714286
65544,H2_30,0.16666666666666666,0.0,2,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.6667846042846043,0.13333333333333333,0.5833333333333334
65545,H2_30,,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0
65546,H2_30,0.0,,0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,-0.2461119127785794,0.0,0.03225806451612903
65547,H2_30,0.010000000000000002,0.1,-14,0.0,0.0,0.25,0.0,0.0,0.0,0.3076923076923077,0.0,-0.1461119127785794,0.0,0.1
65548,H2_30,0.0,,0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,-0.2461119127785794,0.0,0.0
65549,H2_30,0.02836879432624113,0.0,1,0.0,0.2222222222222222,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,-0.1350008016674683,0.0,0.18321513002364065
65550,H2_30,0.08,,0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.05388808722142058,0.0,0.2833333333333333
65551,H2_30,0.05844155844155843,0.0,-2,0.0,0.3181818181818182,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.026615359948693296,0.7333333333333333,0.2435064935064935
65552,H2_30,0.24793388429752064,0.2727272727272727,8,0.6363636363636364,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.299342632675966,0.0,0.5
65554,H2_30,0.09999999999999999,,0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.4,0.0,0.03960237293570629,0.0,0.31785714285714284
65557,H2_30,0.36,0.0,4,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.35388808722142057,0.0,0.6
65560,H2_30,,,0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.16666666666666666
39879,H1_15,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.29004329004329005,0.0,0.0
39880,H1_15,0.0,,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,-0.29004329004329005,0.0,0.0
39881,H1_15,0.0,0.0,-1,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,-0.29004329004329005,0.06666666666666667,0.08333333333333333
39882,H1_15,0.06349206349206349,,0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.25,0.0,-0.004329004329004349,0.0,0.25396825396825395
39884,H1_15,0.375,0.0,4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45995670995670995,0.26666666666666666,0.625
39885,H1_15,0.0,,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,-0.29004329004329005,0.0,0.08333333333333333
39887,H1_15,0.17857142857142858,,0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.20995670995670995,0.0,0.4285714285714286
39888,H1_15,0.35,,0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.20995670995670995,0.0,0.6
39890,H1_15,0.15,,0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.04004329004329005,0.0,0.425
39891,H1_15,0.14285714285714285,,0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.04329004329004327,0.0,0.38095238095238093
39892,H1_15,0.26373626373626374,,0,0.0,0.5714285714285714,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.28138528138528135,0.0,0.5164835164835164
39893,H1_15,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,-0.018181818181818184,0.0,0.0
39894,H1_15,0.0,,0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,-0.018181818181818184,0.0,0.0
39895,H1_15,0.0,,0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.4,0.0,-0.018181818181818184,0.0,0.03333333333333333
39896,H1_15,0.0,,0,0.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,-0.018181818181818184,0.0,0.041666666666666664
39897,H1_15,0.0,,0,0.0,0.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,-0.018181818181818184,0.0,0.1
39899,H1_15,0.0,,0,0.0,0.14285714285714285,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,-0.018181818181818184,0.0,0.1111111111111111
39900,H1_15,0.06,0.0,3,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.3333333333333333,0.25
39902,H1_15,0.0,,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018181818181818184,0.0,0.06666666666666667
39903,H1_15,0.0,,0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018181818181818184,0.0,0.3333333333333333
39905,H1_15,0.0,,0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,-0.018181818181818184,0.0,0.13333333333333333
39906,H1_15,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.018181818181818184,0.0,0.0
39879,H1_30,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2291799109980928,0.0,0.0
39880,H1_30,0.0,,0,0.0,0.0,0.2,0.0,0.0,0.0,0.75,0.0,-0.2291799109980928,0.0,0.0
39881,H1_30,0.10256410256410256,0.3333333333333333,-5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.75,0.0,0.10415342233524053,0.0,0.3205128205128205
39882,H1_30,0.1214574898785425,,0,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.2,0.0,0.15543547361729185,0.0,0.3502024291497976
39884,H1_30,0.1976284584980237,0.0,-4,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22536554354736174,0.4666666666666667,0.44466403162055335
39885,H1_30,0.0,,0,0.0,0.09090909090909091,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,-0.2291799109980928,0.0,0.05
39887,H1_30,0.08035714285714286,,0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.02082008900190721,0.0,0.2857142857142857
39888,H1_30,0.23809523809523808,,0,0.4166666666666667,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.1874867556685739,0.0,0.49404761904761907
39890,H1_30,0.140625,,0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.02082008900190721,0.0,0.40625
39891,H1_30,0.050156739811912224,,0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,1.0,0.0,-0.047361729179910966,0.0,0.22884012539184953
39892,H1_30,0.07954545454545454,,0,0.0,0.4375,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.02082008900190721,0.0,0.28409090909090906
39893,H1_30,0.0,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,-0.10495867768595041,0.0,0.5
39894,H1_30,0.0,,0,0.0,0.0,0.125,0.0,0.0,0.0,0.5714285714285714,0.0,-0.10495867768595041,0.0,0.05263157894736842
39895,H1_30,0.0,,0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.5,0.0,-0.10495867768595041,0.0,0.13793103448275862
39896,H1_30,0.0,,0,0.0,0.375,0.0,0.0,0.0,0.2,0.0,0.0,-0.10495867768595041,0.0,0.022727272727272728
39897,H1_30,0.0,,0,0.0,0.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,-0.10495867768595041,0.0,0.08333333333333333
39899,H1_30,0.01875,,0,0.0,0.125,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.020041322314049592,0.0,0.1375
39900,H1_30,0.17045454545454544,0.0,5,0.0,0.45454545454545453,0.0,0.0,0.0,0.8,0.0,0.0,0.3495867768595041,0.0,0.4147727272727273
39902,H1_30,0.060869565217391314,,0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0950413223140496,0.0,0.25217391304347825
39903,H1_30,0.21875,0.25,1,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.1450413223140496,0.26666666666666666,0.5625
39905,H1_30,0.04032258064516129,,0,0.0,0.625,0.0,0.0,0.0,0.5,0.0,0.0,0.020041322314049592,0.0,0.22379032258064516
39906,H1_30,0.0,,0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,-0.10495867768595041,0.0,0.0
39879,H1_45,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.21989113827349122,0.0,0.0
39880,H1_45,0.0,,0,0.0,0.0,0.2,0.0,0.0,0.0,0.75,0.0,-0.21989113827349122,0.0,0.03125
39881,H1_45,0.06666666666666667,0.3333333333333333,-3,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.75,0.0,0.1134421950598421,0.0,0.26666666666666666
39882,H1_45,0.105,,0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.21760886172650878,0.0,0.33875
39884,H1_45,0.16,0.0,4,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.24677552839317546,0.0,0.40476190476190477
39885,H1_45,0.0,,0,0.0,0.125,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,-0.21989113827349122,0.0,0.05263157894736842
39887,H1_45,0.0375,0.0,7,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,-0.09489113827349122,0.26666666666666666,0.2125
39888,H1_45,0.22657952069716775,,0,0.47058823529411764,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.2506970970206264,0.0,0.4760348583877996
39890,H1_45,0.09615384615384615,0.0,4,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-0.05322447160682456,0.13333333333333333,0.37179487179487175
39891,H1_45,0.039639639639639644,,0,0.0,0.0,0.8,0.0,0.0,0.0,0.6666666666666666,0.0,-0.08655780494015788,0.0,0.21531531531531534
39892,H1_45,0.07692307692307691,,0,0.0,0.42857142857142855,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.06582314744079448,0.0,0.2774725274725275
39893,H1_45,0.0,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,-0.127303578774167,0.0,0.5
39894,H1_45,0.01724137931034483,,0,0.0,0.0,0.2,0.0,0.0,0.0,0.5,0.0,-0.027303578774167003,0.0,0.13620689655172413
39895,H1_45,0.036414565826330535,,0,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,0.5555555555555556,0.0,-0.009656519950637599,0.0,0.2135854341736695
39896,H1_45,0.008620689655172414,,0,0.0,0.3125,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,-0.06480357877416701,0.0,0.10021551724137931
39897,H1_45,0.0,,0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.5,0.0,-0.127303578774167,0.0,0.1111111111111111
39899,H1_45,0.019230769230769232,,0,0.0,0.15384615384615385,0.0,0.0,0.0,0.2,0.0,0.0,-0.05038050185109008,0.0,0.16346153846153846
39900,H1_45,0.1278409090909091,0.0,1,0.0,0.4375,0.0,0.0,0.0,0.5,0.0,0.0,0.185196421225833,0.0,0.3607954545454546
39902,H1_45,0.10909090909090909,,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17269642122583298,0.0,0.3318181818181818
39903,H1_45,0.14285714285714288,0.2,4,0.5333333333333333,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.072696421225833,0.0,0.4571428571428572
39905,H1_45,0.08333333333333334,,0,0.0,0.46153846153846156,0.0,0.0,0.0,0.2,0.0,0.0,0.10346565199506377,0.0,0.29594017094017094
39906,H1_45,0.0,0.0,3,0.0,0.0,0.2,0.0,0.0,0.0,0.75,0.0,-0.127303578774167,0.2,0.07142857142857142
39879,H2_15,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2282449494949495,0.0,0.0
39880,H2_15,0.0,,0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.6666666666666666,0.0,-0.2282449494949495,0.0,0.027777777777777776
39881,H2_15,0.045454545454545456,0.25,-6,0.0,0.0,0.25,0.0,0.0,0.0,0.6666666666666666,0.0,0.0217550505050505,0.06666666666666667,0.2159090909090909
39882,H2_15,0.13257575757575757,,0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.2092550505050505,0.0,0.3702651515151515
39884,H2_15,0.21875,0.0,-8,0.5416666666666666,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2717550505050505,0.0,0.46875
39885,H2_15,0.0,,0,0.0,0.10526315789473684,0.0,0.0,0.0,0.4,0.0,0.0,-0.2282449494949495,0.0,0.1346153846153846
39887,H2_15,0.04035087719298246,0.0,8,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0.0,-0.1282449494949495,0.0,0.2517543859649123
39888,H2_15,0.2571428571428571,,0,0.4,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.2717550505050505,0.0,0.5071428571428571
39889,H2_15,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.5
39891,H2_15,0.0670859538784067,,0,0.0,0.0,0.7222222222222222,0.0,0.0,0.0,0.4,0.0,-0.006022727272727291,0.0,0.2620545073375262
39892,H2_15,0.09917355371900825,,0,0.0,0.45454545454545453,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.044482323232323207,0.0,0.3181818181818182
39893,H2_15,0.0,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,-0.09958980736125586,0.0,0.5
39894,H2_15,0.011538461538461539,,0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.5,0.0,-0.022666730438178934,0.0,0.11346153846153846
39895,H2_15,0.0392156862745098,,0,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,0.5555555555555556,0.0,0.01805725146227355,0.0,0.22549019607843135
39896,H2_15,0.006142506142506143,,0,0.0,0.2727272727272727,0.0,0.0,0.0,0.375,0.0,0.0,-0.054135261906710405,0.0,0.0902948402948403
39897,H2_15,0.0,,0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,-0.09958980736125586,0.0,0.08333333333333333
39899,H2_15,0.03125,,0,0.0,0.1875,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.02541019263874414,0.0,0.1875
39900,H2_15,0.08051529790660225,0.0,-2,0.0,0.4782608695652174,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.11780149698657022,0.0,0.2938808373590982
39901,H2_15,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09958980736125586,0.0,0.0
39903,H2_15,0.18055555555555558,0.2777777777777778,3,0.6111111111111112,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.17818797041652193,0.0,0.4638888888888889
39905,H2_15,0.06797385620915032,,0,0.0,0.4117647058823529,0.0,0.0,0.0,0.25,0.0,0.0,0.13570431028580296,0.0,0.2620915032679738
39906,H2_15,0.0,0.0,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.75,0.0,-0.09958980736125586,0.0,0.10869565217391304
39879,H2_30,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3773183482569431,0.0,0.0
39880,H2_30,0.0,,0,0.0,0.0,0.125,0.0,0.0,0.0,0.7142857142857143,0.0,-0.3773183482569431,0.0,0.020833333333333332
39881,H2_30,0.03571428571428572,0.2,-2,0.0,0.0,0.3,0.0,0.0,0.0,0.5714285714285714,0.0,-0.1773183482569431,0.0,0.18928571428571428
39882,H2_30,0.12448700410396715,,0,0.0,0.0,0.5294117647058824,0.0,0.0,0.0,0.5,0.0,0.03444635762540982,0.0,0.35704514363885087
39884,H2_30,0.21065830721003134,0.0,-10,0.5517241379310345,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.17440578967409137,0.0,0.46677115987460815
39885,H2_30,0.0,,0,0.0,0.14285714285714285,0.0,0.0,0.0,0.375,0.0,0.0,-0.3773183482569431,0.0,0.13636363636363635
39886,H2_30,0.6666666666666666,,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6226816517430569,0.0,0.8333333333333333
39888,H2_30,0.25518925518925517,0.5238095238095238,-7,0.38095238095238093,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.14649117555258073,0.06666666666666667,0.5054945054945055
39889,H2_30,0.46153846153846156,,0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.6226816517430569,0.0,0.7307692307692308
39891,H2_30,0.052227342549923186,,0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.5,0.0,-0.18684215778075264,0.0,0.2323348694316436
39892,H2_30,0.0909090909090909,,0,0.0,0.45454545454545453,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,-0.1045910755296704,0.0,0.303030303030303
39893,H2_30,0.0,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,-0.1577117035011772,0.0,0.5
39894,H2_30,0.016034985422740525,,0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.5,0.0,-0.08628313207260577,0.0,0.14795918367346939
39895,H2_30,0.03134328358208956,0.1,-11,0.0,0.0,0.5,0.0,0.0,0.0,0.5555555555555556,0.0,-0.057711703501177186,0.2,0.20671641791044776
39896,H2_30,0.0066518847006651885,,0,0.0,0.2727272727272727,0.0,0.0,0.0,0.375,0.0,0.0,-0.11225715804663174,0.0,0.09589800443458979
39897,H2_30,0.0,0.0,-5,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,-0.1577117035011772,0.0,0.06666666666666667
39899,H2_30,0.027210884353741496,,0,0.0,0.2777777777777778,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,-0.04660059239006609,0.0,0.17800453514739228
39901,H2_30,0.13333333333333333,,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17562162983215612,0.0,0.3666666666666667
39905,H2_30,0.10526315789473684,,0,0.0,0.42105263157894735,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.15807777018303332,0.0,0.32456140350877194
39906,H2_30,0.0,0.0,6,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.75,0.0,-0.1577117035011772,0.0,0.10416666666666667
39907,H2_30,0.22499999999999998,0.6,-3,0.2,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.4422882964988228,0.3333333333333333,0.4875
39908,H2_30,,,0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
39925,H1_15,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,-0.0010347985347985977,0.0,0.25
39926,H1_15,0.3571428571428571,,0,0.0,0.0,0.125,0.0,0.0,0.0,0.2,0.0,0.1239652014652014,0.0,0.5982142857142857
39927,H1_15,0.0,,0,0.0,0.0,0.25,0.0,0.0,0.0,0.6666666666666666,0.0,-0.5010347985347986,0.0,0.0
39928,H1_15,0.09230769230769231,,0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.25,0.0,-0.039496336996337034,0.0,0.3307692307692308
39929,H1_15,0.18181818181818182,,0,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.0,-0.10103479853479858,0.0,0.42727272727272725
39930,H1_15,0.6666666666666666,0.0,-2,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3561080586080585,0.4666666666666667,0.8174603174603174
39931,H1_15,0.375,,0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.4989652014652014,0.0,0.6875
39933,H1_15,0.34615384615384615,0.0,-3,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,-0.0010347985347985977,0.5333333333333333,0.5961538461538461
39936,H1_15,,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,
39938,H1_15,0.0,,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,-0.5010347985347986,0.0,0.07142857142857142
39939,H1_15,0.24242424242424243,,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16563186813186803,0.0,0.5151515151515151
39941,H1_15,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,-0.075,0.0,0.0
39943,H1_15,0.05,,0,0.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.175,0.0,0.225
39944,H1_15,0.041666666666666664,0.0,-1,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2583333333333333,0.2,0.22916666666666666
39946,H1_15,0.0,,0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075,0.0,0.1
39947,H1_15,0.023809523809523808,,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.6,0.0,0.0,0.09166666666666666,0.0,0.15476190476190477
39948,H1_15,0.0,,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075,0.0,0.13333333333333333
39949,H1_15,0.0,,0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,-0.075,0.0,0.0
39950,H1_15,0.0,,0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.4,0.0,-0.075,0.0,0.0
39952,H1_15,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,-0.075,0.0,0.0625
39954,H1_15,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075,0.0,0.09375
39956,H1_15,,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,
39925,H1_30,0.09090909090909091,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.009136141636141626,0.0,0.34090909090909094
39926,H1_30,0.22564102564102564,,0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.5833333333333334,0.0,0.04246947496947495,0.0,0.47820512820512817
39927,H1_30,0.01111111111111111,,0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.6,0.0,-0.32419719169719174,0.0,0.11666666666666667
39928,H1_30,0.14379084967320263,,0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.2222222222222222,0.0,0.12024725274725279,0.0,0.423202614379085
39929,H1_30,0.17857142857142858,0.35714285714285715,-7,0.0,0.42857142857142855,0.0,0.0,0.0,0.25,0.0,0.0,-0.13372100122100122,0.6,0.4285714285714286
39930,H1_30,0.6666666666666667,0.4166666666666667,2,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342469474969475,0.3333333333333333,0.8166666666666667
39931,H1_30,0.3869047619047619,0.625,1,0.0,0.75,0.0,0.0,0.0,0.5,0.0,0.0,0.13413614163614163,0.4,0.6220238095238095
39933,H1_30,0.3076923076923077,0.0,-5,0.0,0.46153846153846156,0.0,0.0,0.0,0.4,0.0,0.0,0.12452075702075704,0.0,0.5576923076923077
39936,H1_30,,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,
39938,H1_30,0.013888888888888888,,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.4,0.0,0.0,-0.32419719169719174,0.0,0.125
39939,H1_30,0.21428571428571427,,0,0.0,0.4,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.009136141636141626,0.0,0.4642857142857143
39941,H1_30,0.0,,0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.6,0.0,-0.18557359307359306,0.0,0.0
39943,H1_30,0.07177033492822966,,0,0.0,0.2727272727272727,0.0,0.0,0.0,0.25,0.0,0.0,0.2689718614718615,0.0,0.3062200956937799
39944,H1_30,0.20833333333333331,0.0,-3,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43942640692640694,0.0,0.47916666666666663
39946,H1_30,0.03125,0.0,1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06442640692640694,0.2,0.1875
39947,H1_30,0.023809523809523808,0.14285714285714285,5,0.0,0.14285714285714285,0.0,0.0,0.0,0.5,0.0,0.0,-0.04271645021645021,0.06666666666666667,0.15476190476190477
39948,H1_30,0.0,0.0,13,0.42857142857142855,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.18557359307359306,0.2,0.1346153846153846
39949,H1_30,0.0,,0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,-0.18557359307359306,0.0,0.0
39950,H1_30,0.0,,0,0.0,0.0,0.2,0.0,0.0,0.0,0.45454545454545453,0.0,-0.052240259740259726,0.0,0.06666666666666667
39952,H1_30,0.0,,0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.4,0.0,-0.18557359307359306,0.0,0.08333333333333333
39954,H1_30,0.07407407407407407,,0,0.0,0.125,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.06442640692640694,0.0,0.27314814814814814
39956,H1_30,,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,
39925,H1_45,0.07142857142857142,,0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.8,0.0,-0.08587504764678988,0.0,0.2738095238095238
39926,H1_45,0.22291021671826625,,0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.4666666666666667,0.0,0.05447582954619257,0.0,0.47213622291021673
39927,H1_45,0.011904761904761904,,0,0.0,0.0,0.125,0.0,0.0,0.0,0.5714285714285714,0.0,-0.2942083809801232,0.0,0.11011904761904762
39928,H1_45,0.20363636363636364,0.6363636363636364,-9,0.0,0.0,0.4090909090909091,0.0,0.0,0.0,0.3333333333333333,0.0,0.21715525538351316,0.26666666666666666,0.47818181818181815
39929,H1_45,0.16923076923076924,0.4,-22,0.0,0.45,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,-0.019208380980123174,0.4,0.4115384615384615
39930,H1_45,0.5664488017429193,0.19117647058823528,4,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34549750137281793,0.6666666666666666,0.7527233115468409
39931,H1_45,0.29310344827586204,0.5,-1,0.0,0.6,0.0,0.0,0.0,0.25,0.0,0.0,0.0807916190198768,0.0,0.5431034482758621
39933,H1_45,0.3333333333333333,0.0,-9,0.0,0.3888888888888889,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.24745828568654343,0.0,0.5833333333333333
