player_appearance_id,checkpoint,fixture_id,is_home,position,cumul_shots,cumul_shots_on_target,last15_shots,last15_shots_on_target,match_minute_at_cp,shot_accuracy,share_left_foot,share_right_foot,dominant_foot_strength,set_piece_share,is_penalty_taker,last15_intensity,cumul_intensity,intensity_uplift,player_shot_share
65549,H1_45,1167,False,M,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
65551,H1_45,1167,False,M,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
65552,H1_45,1167,False,A,2,0,0,0,45,0.0,1.0,0.0,1.0,0.5,0,0.0,0.044444444444444446,0.0,0.3333333333333333
65553,H1_45,1167,False,M,2,0,1,0,45,0.0,0.0,1.0,1.0,0.5,0,0.06666666666666667,0.044444444444444446,1.4999662507593579,0.3333333333333333
65555,H1_45,1167,False,D,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
65556,H1_45,1167,False,D,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
65557,H1_45,1167,False,M,1,0,0,0,45,0.0,0.0,1.0,1.0,0.0,0,0.0,0.022222222222222223,0.0,0.16666666666666666
65558,H1_45,1167,False,D,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
65529,H2_15,1167,True,G,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
65530,H2_15,1167,True,D,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
65531,H2_15,1167,True,D,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
65532,H2_15,1167,True,D,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
65533,H2_15,1167,True,M,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
65535,H2_15,1167,True,A,1,1,0,0,60,1.0,0.0,1.0,1.0,0.0,0,0.0,0.016666666666666666,0.0,0.16666666666666666
65536,H2_15,1167,True,M,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
65537,H2_15,1167,True,D,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
65538,H2_15,1167,True,M,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
65541,H2_15,1167,True,M,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
65544,H2_15,1167,True,A,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
65545,H2_15,1167,False,G,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
65546,H2_15,1167,False,D,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
65547,H2_15,1167,False,D,1,0,0,0,60,0.0,0.0,0.0,0.0,1.0,0,0.0,0.016666666666666666,0.0,0.125
65548,H2_15,1167,False,D,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
65549,H2_15,1167,False,M,1,0,1,0,60,0.0,0.0,1.0,1.0,0.0,0,0.06666666666666667,0.016666666666666666,3.999760014399136,0.125
65550,H2_15,1167,False,M,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
65551,H2_15,1167,False,M,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
65552,H2_15,1167,False,A,2,0,0,0,60,0.0,1.0,0.0,1.0,0.5,0,0.0,0.03333333333333333,0.0,0.25
65553,H2_15,1167,False,M,3,1,1,1,60,0.3333333333333333,0.0,1.0,1.0,0.3333333333333333,0,0.06666666666666667,0.05,1.3333066671999891,0.375
65554,H2_15,1167,False,D,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
65557,H2_15,1167,False,M,1,0,0,0,60,0.0,0.0,1.0,1.0,0.0,0,0.0,0.016666666666666666,0.0,0.125
65529,H2_30,1167,True,G,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
65530,H2_30,1167,True,D,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
65531,H2_30,1167,True,D,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
65532,H2_30,1167,True,D,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
65533,H2_30,1167,True,M,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
65537,H2_30,1167,True,D,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
65538,H2_30,1167,True,M,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
65540,H2_30,1167,True,A,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
65541,H2_30,1167,True,M,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
65542,H2_30,1167,True,M,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
65544,H2_30,1167,True,A,1,1,1,1,75,1.0,0.0,1.0,1.0,0.0,0,0.06666666666666667,0.03333333333333333,1.999940001799946,0.14285714285714285
65545,H2_30,1167,False,G,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
65546,H2_30,1167,False,D,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
65547,H2_30,1167,False,D,1,0,0,0,75,0.0,0.0,0.0,0.0,1.0,0,0.0,0.013333333333333334,0.0,0.1
65548,H2_30,1167,False,D,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
65549,H2_30,1167,False,M,1,0,0,0,75,0.0,0.0,1.0,1.0,0.0,0,0.0,0.013333333333333334,0.0,0.1
65550,H2_30,1167,False,M,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
65551,H2_30,1167,False,M,1,1,1,1,75,1.0,1.0,0.0,1.0,0.0,0,0.06666666666666667,0.013333333333333334,4.999625028122891,0.1
65552,H2_30,1167,False,A,2,0,0,0,75,0.0,1.0,0.0,1.0,0.5,0,0.0,0.02666666666666667,0.0,0.2
65554,H2_30,1167,False,D,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
65557,H2_30,1167,False,M,1,0,0,0,75,0.0,0.0,1.0,1.0,0.0,0,0.0,0.013333333333333334,0.0,0.1
65560,H2_30,1167,False,M,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
39879,H1_15,1169,True,G,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39880,H1_15,1169,True,D,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39881,H1_15,1169,True,D,1,0,1,0,15,0.0,0.0,0.0,0.0,1.0,0,0.06666666666666667,0.06666666666666667,0.9999850002249966,0.5
39882,H1_15,1169,True,D,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39884,H1_15,1169,True,A,1,0,1,0,15,0.0,1.0,0.0,1.0,0.0,0,0.06666666666666667,0.06666666666666667,0.9999850002249966,0.5
39885,H1_15,1169,True,M,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39887,H1_15,1169,True,M,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39888,H1_15,1169,True,A,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39890,H1_15,1169,True,A,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39891,H1_15,1169,True,D,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39892,H1_15,1169,True,M,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39893,H1_15,1169,False,G,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39894,H1_15,1169,False,D,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39895,H1_15,1169,False,D,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39896,H1_15,1169,False,M,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39897,H1_15,1169,False,D,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39899,H1_15,1169,False,M,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39900,H1_15,1169,False,M,1,1,1,1,15,1.0,1.0,0.0,1.0,0.0,0,0.06666666666666667,0.06666666666666667,0.9999850002249966,1.0
39902,H1_15,1169,False,A,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39903,H1_15,1169,False,A,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39905,H1_15,1169,False,M,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39906,H1_15,1169,False,D,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39879,H1_30,1169,True,G,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39880,H1_30,1169,True,D,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39881,H1_30,1169,True,D,1,0,0,0,30,0.0,0.0,0.0,0.0,1.0,0,0.0,0.03333333333333333,0.0,0.3333333333333333
39882,H1_30,1169,True,D,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39884,H1_30,1169,True,A,2,0,1,0,30,0.0,0.5,0.5,0.5,0.0,0,0.06666666666666667,0.06666666666666667,0.9999850002249966,0.6666666666666666
39885,H1_30,1169,True,M,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39887,H1_30,1169,True,M,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39888,H1_30,1169,True,A,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39890,H1_30,1169,True,A,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39891,H1_30,1169,True,D,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39892,H1_30,1169,True,M,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39893,H1_30,1169,False,G,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39894,H1_30,1169,False,D,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39895,H1_30,1169,False,D,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39896,H1_30,1169,False,M,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39897,H1_30,1169,False,D,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39899,H1_30,1169,False,M,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39900,H1_30,1169,False,M,1,1,0,0,30,1.0,1.0,0.0,1.0,0.0,0,0.0,0.03333333333333333,0.0,0.5
39902,H1_30,1169,False,A,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39903,H1_30,1169,False,A,1,0,1,0,30,0.0,1.0,0.0,1.0,1.0,0,0.06666666666666667,0.03333333333333333,1.999940001799946,0.5
39905,H1_30,1169,False,M,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39906,H1_30,1169,False,D,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39879,H1_45,1169,True,G,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39880,H1_45,1169,True,D,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39881,H1_45,1169,True,D,1,0,0,0,45,0.0,0.0,0.0,0.0,1.0,0,0.0,0.022222222222222223,0.0,0.2
39882,H1_45,1169,True,D,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39884,H1_45,1169,True,A,2,0,0,0,45,0.0,0.5,0.5,0.5,0.0,0,0.0,0.044444444444444446,0.0,0.4
39885,H1_45,1169,True,M,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39887,H1_45,1169,True,M,1,0,1,0,45,0.0,0.0,1.0,1.0,0.0,0,0.06666666666666667,0.022222222222222223,2.9998650060747263,0.2
39888,H1_45,1169,True,A,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39890,H1_45,1169,True,A,1,0,1,0,45,0.0,0.0,1.0,1.0,0.0,0,0.06666666666666667,0.022222222222222223,2.9998650060747263,0.2
39891,H1_45,1169,True,D,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39892,H1_45,1169,True,M,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39893,H1_45,1169,False,G,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39894,H1_45,1169,False,D,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39895,H1_45,1169,False,D,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39896,H1_45,1169,False,M,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39897,H1_45,1169,False,D,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39899,H1_45,1169,False,M,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39900,H1_45,1169,False,M,1,1,0,0,45,1.0,1.0,0.0,1.0,0.0,0,0.0,0.022222222222222223,0.0,0.3333333333333333
39902,H1_45,1169,False,A,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39903,H1_45,1169,False,A,1,0,0,0,45,0.0,1.0,0.0,1.0,1.0,0,0.0,0.022222222222222223,0.0,0.3333333333333333
39905,H1_45,1169,False,M,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39906,H1_45,1169,False,D,1,1,1,1,45,1.0,0.0,0.0,0.0,1.0,0,0.06666666666666667,0.022222222222222223,2.9998650060747263,0.3333333333333333
39879,H2_15,1169,True,G,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39880,H2_15,1169,True,D,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39881,H2_15,1169,True,D,2,0,1,0,60,0.0,0.0,0.0,0.0,1.0,0,0.06666666666666667,0.03333333333333333,1.999940001799946,0.3333333333333333
39882,H2_15,1169,True,D,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39884,H2_15,1169,True,A,2,0,0,0,60,0.0,0.5,0.5,0.5,0.0,0,0.0,0.03333333333333333,0.0,0.3333333333333333
39885,H2_15,1169,True,M,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39887,H2_15,1169,True,M,1,0,0,0,60,0.0,0.0,1.0,1.0,0.0,0,0.0,0.016666666666666666,0.0,0.16666666666666666
39888,H2_15,1169,True,A,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39889,H2_15,1169,True,A,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39891,H2_15,1169,True,D,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39892,H2_15,1169,True,M,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39893,H2_15,1169,False,G,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39894,H2_15,1169,False,D,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39895,H2_15,1169,False,D,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39896,H2_15,1169,False,M,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39897,H2_15,1169,False,D,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39899,H2_15,1169,False,M,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39900,H2_15,1169,False,M,1,1,0,0,60,1.0,1.0,0.0,1.0,0.0,0,0.0,0.016666666666666666,0.0,0.3333333333333333
39901,H2_15,1169,False,A,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39903,H2_15,1169,False,A,1,0,0,0,60,0.0,1.0,0.0,1.0,1.0,0,0.0,0.016666666666666666,0.0,0.3333333333333333
39905,H2_15,1169,False,M,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39906,H2_15,1169,False,D,1,1,0,0,60,1.0,0.0,0.0,0.0,1.0,0,0.0,0.016666666666666666,0.0,0.3333333333333333
39879,H2_30,1169,True,G,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
39880,H2_30,1169,True,D,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
39881,H2_30,1169,True,D,2,0,0,0,75,0.0,0.0,0.0,0.0,1.0,0,0.0,0.02666666666666667,0.0,0.2857142857142857
39882,H2_30,1169,True,D,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
39884,H2_30,1169,True,A,2,0,0,0,75,0.0,0.5,0.5,0.5,0.0,0,0.0,0.02666666666666667,0.0,0.2857142857142857
39885,H2_30,1169,True,M,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
39886,H2_30,1169,True,M,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
39888,H2_30,1169,True,A,1,0,1,0,75,0.0,0.0,1.0,1.0,1.0,0,0.06666666666666667,0.013333333333333334,4.999625028122891,0.14285714285714285
39889,H2_30,1169,True,A,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
39891,H2_30,1169,True,D,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
39892,H2_30,1169,True,M,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
39893,H2_30,1169,False,G,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
39894,H2_30,1169,False,D,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
39895,H2_30,1169,False,D,1,0,1,0,75,0.0,1.0,0.0,1.0,1.0,0,0.06666666666666667,0.013333333333333334,4.999625028122891,0.14285714285714285
39896,H2_30,1169,False,M,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
39897,H2_30,1169,False,D,1,0,1,0,75,0.0,1.0,0.0,1.0,1.0,0,0.06666666666666667,0.013333333333333334,4.999625028122891,0.14285714285714285
39899,H2_30,1169,False,M,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
39901,H2_30,1169,False,A,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
39905,H2_30,1169,False,M,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
39906,H2_30,1169,False,D,2,1,1,0,75,0.5,0.0,0.0,0.0,1.0,0,0.06666666666666667,0.02666666666666667,2.499906253515493,0.2857142857142857
39907,H2_30,1169,False,A,1,0,1,0,75,0.0,0.0,1.0,1.0,1.0,0,0.06666666666666667,0.08333333333333333,0.7999904001151986,0.14285714285714285
39908,H2_30,1169,False,M,0,0,0,0,75,,,,,,0,0.0,0.0,0.0,0.0
39925,H1_15,1170,True,D,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39926,H1_15,1170,True,D,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39927,H1_15,1170,True,D,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39928,H1_15,1170,True,D,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39929,H1_15,1170,True,M,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39930,H1_15,1170,True,A,1,1,1,1,15,1.0,0.0,1.0,1.0,0.0,0,0.06666666666666667,0.06666666666666667,0.9999850002249966,0.5
39931,H1_15,1170,True,M,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39933,H1_15,1170,True,M,1,0,1,0,15,0.0,1.0,0.0,1.0,0.0,0,0.06666666666666667,0.06666666666666667,0.9999850002249966,0.5
39936,H1_15,1170,True,G,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39938,H1_15,1170,True,M,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39939,H1_15,1170,True,M,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39941,H1_15,1170,False,D,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39943,H1_15,1170,False,M,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39944,H1_15,1170,False,A,1,0,1,0,15,0.0,1.0,0.0,1.0,0.0,0,0.06666666666666667,0.06666666666666667,0.9999850002249966,1.0
39946,H1_15,1170,False,A,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39947,H1_15,1170,False,M,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39948,H1_15,1170,False,A,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39949,H1_15,1170,False,D,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39950,H1_15,1170,False,D,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39952,H1_15,1170,False,D,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39954,H1_15,1170,False,M,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39956,H1_15,1170,False,G,0,0,0,0,15,,,,,,0,0.0,0.0,0.0,0.0
39925,H1_30,1170,True,D,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39926,H1_30,1170,True,D,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39927,H1_30,1170,True,D,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39928,H1_30,1170,True,D,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39929,H1_30,1170,True,M,1,1,1,1,30,1.0,0.0,0.0,0.0,1.0,0,0.06666666666666667,0.03333333333333333,1.999940001799946,0.2
39930,H1_30,1170,True,A,2,2,1,1,30,1.0,0.0,1.0,1.0,0.5,0,0.06666666666666667,0.06666666666666667,0.9999850002249966,0.4
39931,H1_30,1170,True,M,1,0,1,0,30,0.0,0.0,1.0,1.0,1.0,0,0.06666666666666667,0.03333333333333333,1.999940001799946,0.2
39933,H1_30,1170,True,M,1,0,0,0,30,0.0,1.0,0.0,1.0,0.0,0,0.0,0.03333333333333333,0.0,0.2
39936,H1_30,1170,True,G,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39938,H1_30,1170,True,M,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39939,H1_30,1170,True,M,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39941,H1_30,1170,False,D,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39943,H1_30,1170,False,M,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39944,H1_30,1170,False,A,1,0,0,0,30,0.0,1.0,0.0,1.0,0.0,0,0.0,0.03333333333333333,0.0,0.25
39946,H1_30,1170,False,A,1,0,1,0,30,0.0,1.0,0.0,1.0,0.0,0,0.06666666666666667,0.03333333333333333,1.999940001799946,0.25
39947,H1_30,1170,False,M,1,0,1,0,30,0.0,1.0,0.0,1.0,1.0,0,0.06666666666666667,0.03333333333333333,1.999940001799946,0.25
39948,H1_30,1170,False,A,1,0,1,0,30,0.0,0.0,1.0,1.0,0.0,0,0.06666666666666667,0.03333333333333333,1.999940001799946,0.25
39949,H1_30,1170,False,D,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39950,H1_30,1170,False,D,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39952,H1_30,1170,False,D,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39954,H1_30,1170,False,M,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39956,H1_30,1170,False,G,0,0,0,0,30,,,,,,0,0.0,0.0,0.0,0.0
39925,H1_45,1170,True,D,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39926,H1_45,1170,True,D,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39927,H1_45,1170,True,D,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39928,H1_45,1170,True,D,1,0,1,0,45,0.0,0.0,0.0,0.0,1.0,0,0.06666666666666667,0.022222222222222223,2.9998650060747263,0.1111111111111111
39929,H1_45,1170,True,M,2,1,1,0,45,0.5,0.0,0.5,0.5,1.0,0,0.06666666666666667,0.044444444444444446,1.4999662507593579,0.2222222222222222
39930,H1_45,1170,True,A,4,4,2,2,45,1.0,0.0,0.75,0.75,0.25,1,0.13333333333333333,0.08888888888888889,1.4999831251898414,0.4444444444444444
39931,H1_45,1170,True,M,1,0,0,0,45,0.0,0.0,1.0,1.0,1.0,0,0.0,0.022222222222222223,0.0,0.1111111111111111
39933,H1_45,1170,True,M,1,0,0,0,45,0.0,1.0,0.0,1.0,0.0,0,0.0,0.022222222222222223,0.0,0.1111111111111111
39936,H1_45,1170,True,G,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39938,H1_45,1170,True,M,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39939,H1_45,1170,True,M,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39941,H1_45,1170,False,D,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39943,H1_45,1170,False,M,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39944,H1_45,1170,False,A,1,0,0,0,45,0.0,1.0,0.0,1.0,0.0,0,0.0,0.022222222222222223,0.0,0.25
39946,H1_45,1170,False,A,1,0,0,0,45,0.0,1.0,0.0,1.0,0.0,0,0.0,0.022222222222222223,0.0,0.25
39947,H1_45,1170,False,M,1,0,0,0,45,0.0,1.0,0.0,1.0,1.0,0,0.0,0.022222222222222223,0.0,0.25
39948,H1_45,1170,False,A,1,0,0,0,45,0.0,0.0,1.0,1.0,0.0,0,0.0,0.022222222222222223,0.0,0.25
39949,H1_45,1170,False,D,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39950,H1_45,1170,False,D,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39952,H1_45,1170,False,D,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39954,H1_45,1170,False,M,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39956,H1_45,1170,False,G,0,0,0,0,45,,,,,,0,0.0,0.0,0.0,0.0
39925,H2_15,1170,True,D,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39926,H2_15,1170,True,D,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39927,H2_15,1170,True,D,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39928,H2_15,1170,True,D,1,0,0,0,60,0.0,0.0,0.0,0.0,1.0,0,0.0,0.016666666666666666,0.0,0.06666666666666667
39929,H2_15,1170,True,M,2,1,0,0,60,0.5,0.0,0.5,0.5,1.0,0,0.0,0.03333333333333333,0.0,0.13333333333333333
39930,H2_15,1170,True,A,6,4,2,0,60,0.6666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,1,0.13333333333333333,0.1,1.3333200001333319,0.4
39931,H2_15,1170,True,M,2,1,1,1,60,0.5,0.0,1.0,1.0,0.5,0,0.06666666666666667,0.03333333333333333,1.999940001799946,0.13333333333333333
39933,H2_15,1170,True,M,3,0,2,0,60,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0,0.13333333333333333,0.05,2.6666133343999783,0.2
39936,H2_15,1170,True,G,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39938,H2_15,1170,True,M,1,0,1,0,60,0.0,0.0,1.0,1.0,0.0,0,0.06666666666666667,0.016666666666666666,3.999760014399136,0.06666666666666667
39939,H2_15,1170,True,M,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39941,H2_15,1170,False,D,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39943,H2_15,1170,False,M,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39944,H2_15,1170,False,A,1,0,0,0,60,0.0,1.0,0.0,1.0,0.0,0,0.0,0.016666666666666666,0.0,0.2
39945,H2_15,1170,False,M,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39946,H2_15,1170,False,A,1,0,0,0,60,0.0,1.0,0.0,1.0,0.0,0,0.0,0.016666666666666666,0.0,0.2
39949,H2_15,1170,False,D,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39950,H2_15,1170,False,D,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
39952,H2_15,1170,False,D,0,0,0,0,60,,,,,,0,0.0,0.0,0.0,0.0
