player_appearance_id,checkpoint,fixture_id,is_home,position,cumul_passes,last15_passes,top_third_pass_share,passes_received_share
39751,H1_45,1166,True,G,16,7,0.0,0.38461538461538464
39752,H1_45,1166,True,D,23,9,0.0,0.54
39753,H1_45,1166,True,D,24,6,0.041666666666666664,0.5102040816326531
39756,H1_45,1166,True,M,11,1,0.18181818181818182,0.47619047619047616
39757,H1_45,1166,False,G,13,3,0.0,0.4090909090909091
39758,H1_45,1166,False,D,31,10,0.3225806451612903,0.5079365079365079
39759,H1_45,1166,False,D,27,8,0.037037037037037035,0.5178571428571429
39760,H1_45,1166,False,D,47,19,0.0,0.5
39762,H1_45,1166,False,M,41,15,0.12195121951219512,0.4875
39763,H1_45,1166,False,A,12,4,0.6666666666666666,0.5
39764,H1_45,1166,False,M,18,7,0.3333333333333333,0.5263157894736842
39765,H1_45,1166,False,M,21,4,0.6190476190476191,0.5531914893617021
39766,H1_45,1166,False,D,36,16,0.25,0.4626865671641791
39769,H1_45,1166,False,M,25,7,0.44,0.5370370370370371
39770,H1_45,1166,False,M,27,6,0.25925925925925924,0.5178571428571429
39742,H2_15,1166,True,M,17,6,0.17647058823529413,0.48484848484848486
39743,H2_15,1166,True,D,21,1,0.0,0.5333333333333333
39744,H2_15,1166,True,M,20,7,0.05,0.42857142857142855
39745,H2_15,1166,True,A,5,1,0.2,0.6428571428571429
39746,H2_15,1166,True,A,8,3,0.75,0.5789473684210527
39749,H2_15,1166,True,A,13,1,0.46153846153846156,0.5185185185185185
39750,H2_15,1166,True,M,12,4,0.08333333333333333,0.3684210526315789
39751,H2_15,1166,True,G,17,0,0.0,0.37037037037037035
39752,H2_15,1166,True,D,30,4,0.0,0.5238095238095238
39753,H2_15,1166,True,D,31,4,0.03225806451612903,0.5079365079365079
39756,H2_15,1166,True,M,15,2,0.2,0.4642857142857143
39757,H2_15,1166,False,G,22,8,0.0,0.4358974358974359
39758,H2_15,1166,False,D,49,17,0.3673469387755102,0.5196078431372549
39759,H2_15,1166,False,D,42,14,0.07142857142857142,0.5058823529411764
39760,H2_15,1166,False,D,62,14,0.0,0.4959349593495935
39762,H2_15,1166,False,M,64,22,0.296875,0.488
39763,H2_15,1166,False,A,15,2,0.6,0.5
39764,H2_15,1166,False,M,22,4,0.4090909090909091,0.5416666666666666
39765,H2_15,1166,False,M,40,18,0.7,0.5238095238095238
39766,H2_15,1166,False,D,50,13,0.2,0.46236559139784944
39769,H2_15,1166,False,M,31,6,0.41935483870967744,0.5441176470588235
39770,H2_15,1166,False,M,40,13,0.4,0.5121951219512195
39742,H2_30,1166,True,M,20,3,0.2,0.4594594594594595
39743,H2_30,1166,True,D,27,6,0.0,0.5263157894736842
39744,H2_30,1166,True,M,23,3,0.043478260869565216,0.43902439024390244
39746,H2_30,1166,True,A,8,0,0.75,0.5789473684210527
39747,H2_30,1166,True,M,0,0,,
39749,H2_30,1166,True,A,15,2,0.4,0.53125
39750,H2_30,1166,True,M,14,2,0.07142857142857142,0.4166666666666667
39751,H2_30,1166,True,G,19,2,0.0,0.36666666666666664
39752,H2_30,1166,True,D,34,4,0.0,0.5211267605633803
39753,H2_30,1166,True,D,35,4,0.02857142857142857,0.5070422535211268
39756,H2_30,1166,True,M,20,5,0.15,0.5
39757,H2_30,1166,False,G,24,2,0.041666666666666664,0.42857142857142855
39758,H2_30,1166,False,D,62,13,0.3387096774193548,0.504
39759,H2_30,1166,False,D,52,10,0.11538461538461539,0.5094339622641509
39760,H2_30,1166,False,D,80,18,0.0,0.4968553459119497
39762,H2_30,1166,False,M,87,23,0.3563218390804598,0.48823529411764705
39765,H2_30,1166,False,M,49,9,0.673469387755102,0.5242718446601942
39766,H2_30,1166,False,D,68,18,0.19117647058823528,0.48091603053435117
39768,H2_30,1166,False,A,0,0,,
39769,H2_30,1166,False,M,46,15,0.5,0.5257731958762887
39770,H2_30,1166,False,M,56,16,0.35714285714285715,0.504424778761062
39771,H2_30,1166,False,M,3,3,0.6666666666666666,0.5714285714285714
65529,H1_15,1167,True,G,2,2,0.0,0.5
65530,H1_15,1167,True,D,13,13,0.23076923076923078,0.48
65531,H1_15,1167,True,D,14,14,0.0,0.48148148148148145
65532,H1_15,1167,True,D,15,15,0.06666666666666667,0.5
65533,H1_15,1167,True,M,22,22,0.13636363636363635,0.42105263157894735
65534,H1_15,1167,True,M,5,5,0.2,0.5
65535,H1_15,1167,True,A,3,3,0.0,0.6666666666666666
65536,H1_15,1167,True,M,10,10,0.2,0.5
65537,H1_15,1167,True,D,13,13,0.23076923076923078,0.5185185185185185
65539,H1_15,1167,True,A,7,7,0.42857142857142855,0.5
65543,H1_15,1167,True,A,5,5,0.8,0.5454545454545454
65545,H1_15,1167,False,G,5,5,0.0,0.4444444444444444
65546,H1_15,1167,False,D,6,6,0.0,0.625
65547,H1_15,1167,False,D,6,6,0.0,0.5714285714285714
65549,H1_15,1167,False,M,7,7,0.0,0.46153846153846156
65551,H1_15,1167,False,M,4,4,0.25,0.3333333333333333
65552,H1_15,1167,False,A,4,4,0.0,0.6
65553,H1_15,1167,False,M,5,5,0.4,0.5454545454545454
65555,H1_15,1167,False,D,6,6,0.16666666666666666,0.4
65556,H1_15,1167,False,D,8,8,0.0,0.4666666666666667
65557,H1_15,1167,False,M,2,2,0.0,0.5
65558,H1_15,1167,False,D,7,7,0.14285714285714285,0.4166666666666667
65529,H1_30,1167,True,G,9,7,0.0,0.4375
65530,H1_30,1167,True,D,15,2,0.2,0.4642857142857143
65531,H1_30,1167,True,D,18,4,0.0,0.47058823529411764
65532,H1_30,1167,True,D,21,6,0.047619047619047616,0.4878048780487805
65533,H1_30,1167,True,M,27,5,0.1111111111111111,0.41304347826086957
65534,H1_30,1167,True,M,6,1,0.16666666666666666,0.5
65535,H1_30,1167,True,A,5,2,0.0,0.6153846153846154
65536,H1_30,1167,True,M,13,3,0.15384615384615385,0.5
65537,H1_30,1167,True,D,17,4,0.17647058823529413,0.5142857142857142
65539,H1_30,1167,True,A,7,0,0.42857142857142855,0.6111111111111112
65543,H1_30,1167,True,A,7,2,0.5714285714285714,0.5333333333333333
65545,H1_30,1167,False,G,11,6,0.0,0.47619047619047616
65546,H1_30,1167,False,D,9,3,0.0,0.6666666666666666
65547,H1_30,1167,False,D,20,14,0.15,0.5121951219512195
65549,H1_30,1167,False,M,14,7,0.2857142857142857,0.5
65551,H1_30,1167,False,M,16,12,0.375,0.4074074074074074
65552,H1_30,1167,False,A,9,5,0.3333333333333333,0.55
65553,H1_30,1167,False,M,9,4,0.5555555555555556,0.55
65555,H1_30,1167,False,D,13,7,0.15384615384615385,0.38095238095238093
65556,H1_30,1167,False,D,16,8,0.125,0.5
65557,H1_30,1167,False,M,4,2,0.0,0.5
65558,H1_30,1167,False,D,15,8,0.4,0.4444444444444444
65529,H1_45,1167,True,G,10,1,0.0,0.4444444444444444
65530,H1_45,1167,True,D,23,8,0.17391304347826086,0.4523809523809524
65531,H1_45,1167,True,D,25,7,0.0,0.46808510638297873
65532,H1_45,1167,True,D,30,9,0.03333333333333333,0.5
65533,H1_45,1167,True,M,40,13,0.1,0.4520547945205479
65534,H1_45,1167,True,M,10,4,0.1,0.5238095238095238
65535,H1_45,1167,True,A,9,4,0.1111111111111111,0.5714285714285714
65536,H1_45,1167,True,M,20,7,0.15,0.5238095238095238
65537,H1_45,1167,True,D,23,6,0.17391304347826086,0.5
65539,H1_45,1167,True,A,12,5,0.4166666666666667,0.5555555555555556
65543,H1_45,1167,True,A,16,9,0.5,0.5294117647058824
65545,H1_45,1167,False,G,14,3,0.0,0.48148148148148145
65546,H1_45,1167,False,D,20,11,0.05,0.574468085106383
65547,H1_45,1167,False,D,32,12,0.125,0.5151515151515151
65549,H1_45,1167,False,M,19,5,0.2631578947368421,0.5
65551,H1_45,1167,False,M,31,15,0.2903225806451613,0.45614035087719296
65552,H1_45,1167,False,A,10,1,0.3,0.5454545454545454
65553,H1_45,1167,False,M,14,5,0.5,0.5483870967741935
65555,H1_45,1167,False,D,20,7,0.2,0.4117647058823529
65556,H1_45,1167,False,D,28,12,0.07142857142857142,0.4909090909090909
65557,H1_45,1167,False,M,7,3,0.2857142857142857,0.4166666666666667
65558,H1_45,1167,False,D,22,7,0.45454545454545453,0.47619047619047616
65529,H2_15,1167,True,G,17,7,0.0,0.41379310344827586
65530,H2_15,1167,True,D,33,7,0.15151515151515152,0.484375
65531,H2_15,1167,True,D,34,7,0.0,0.47692307692307695
65532,H2_15,1167,True,D,40,7,0.025,0.5061728395061729
65533,H2_15,1167,True,M,70,21,0.07142857142857142,0.46564885496183206
65535,H2_15,1167,True,A,11,2,0.18181818181818182,0.5769230769230769
65536,H2_15,1167,True,M,36,14,0.16666666666666666,0.5068493150684932
65537,H2_15,1167,True,D,30,7,0.13333333333333333,0.4915254237288136
65538,H2_15,1167,True,M,12,12,0.25,0.4782608695652174
65541,H2_15,1167,True,M,11,11,0.2727272727272727,0.47619047619047616
65544,H2_15,1167,True,A,5,5,0.4,0.6153846153846154
65545,H2_15,1167,False,G,16,2,0.0,0.4666666666666667
65546,H2_15,1167,False,D,34,13,0.029411764705882353,0.5405405405405406
65547,H2_15,1167,False,D,47,14,0.0851063829787234,0.5204081632653061
65548,H2_15,1167,False,D,1,1,0.0,0.5
65549,H2_15,1167,False,M,24,5,0.20833333333333334,0.52
65550,H2_15,1167,False,M,13,13,0.3076923076923077,0.43478260869565216
65551,H2_15,1167,False,M,45,13,0.24444444444444444,0.45121951219512196
65552,H2_15,1167,False,A,12,2,0.3333333333333333,0.5384615384615384
65553,H2_15,1167,False,M,19,5,0.47368421052631576,0.5581395348837209
65554,H2_15,1167,False,D,6,6,0.16666666666666666,0.5
65557,H2_15,1167,False,M,13,6,0.5384615384615384,0.48
65529,H2_30,1167,True,G,18,1,0.0,0.41935483870967744
65530,H2_30,1167,True,D,42,9,0.16666666666666666,0.5
65531,H2_30,1167,True,D,36,2,0.0,0.4857142857142857
65532,H2_30,1167,True,D,45,5,0.022222222222222223,0.5108695652173914
65533,H2_30,1167,True,M,83,13,0.07228915662650602,0.48125
65537,H2_30,1167,True,D,34,4,0.11764705882352941,0.48484848484848486
65538,H2_30,1167,True,M,28,16,0.17857142857142858,0.4909090909090909
65540,H2_30,1167,True,A,8,8,0.875,0.5294117647058824
65541,H2_30,1167,True,M,17,6,0.17647058823529413,0.46875
65542,H2_30,1167,True,M,1,1,1.0,0.5
65544,H2_30,1167,True,A,7,2,0.42857142857142855,0.6111111111111112
65545,H2_30,1167,False,G,19,3,0.0,0.45714285714285713
65546,H2_30,1167,False,D,43,9,0.046511627906976744,0.5168539325842697
65547,H2_30,1167,False,D,59,12,0.0847457627118644,0.5163934426229508
65548,H2_30,1167,False,D,12,11,0.08333333333333333,0.4782608695652174
65549,H2_30,1167,False,M,34,10,0.20588235294117646,0.5072463768115942
65550,H2_30,1167,False,M,20,7,0.35,0.4117647058823529
65551,H2_30,1167,False,M,64,19,0.21875,0.4576271186440678
65552,H2_30,1167,False,A,15,3,0.3333333333333333,0.53125
65554,H2_30,1167,False,D,13,7,0.3076923076923077,0.48
65557,H2_30,1167,False,M,19,6,0.5789473684210527,0.5
65560,H2_30,1167,False,M,1,1,0.0,0.5
39879,H1_15,1169,True,G,8,8,0.0,0.5294117647058824
39880,H1_15,1169,True,D,13,13,0.0,0.43478260869565216
39881,H1_15,1169,True,D,13,13,0.0,0.5185185185185185
39882,H1_15,1169,True,D,12,12,0.25,0.42857142857142855
39884,H1_15,1169,True,A,5,5,0.6,0.5
39885,H1_15,1169,True,M,7,7,0.0,0.5
39887,H1_15,1169,True,M,4,4,0.5,0.42857142857142855
39888,H1_15,1169,True,A,5,5,0.2,0.4444444444444444
39890,H1_15,1169,True,A,6,6,0.3333333333333333,0.45454545454545453
39891,H1_15,1169,True,D,12,12,0.16666666666666666,0.4782608695652174
39892,H1_15,1169,True,M,7,7,0.42857142857142855,0.65
39893,H1_15,1169,False,G,9,9,0.0,0.5
39894,H1_15,1169,False,D,7,7,0.0,0.5
39895,H1_15,1169,False,D,22,22,0.0,0.4358974358974359
39896,H1_15,1169,False,M,11,11,0.0,0.5416666666666666
39897,H1_15,1169,False,D,12,12,0.0,0.52
39899,H1_15,1169,False,M,11,11,0.0,0.5416666666666666
39900,H1_15,1169,False,M,5,5,0.0,0.5454545454545454
39902,H1_15,1169,False,A,3,3,0.3333333333333333,0.5
39903,H1_15,1169,False,A,6,6,0.0,0.5384615384615384
39905,H1_15,1169,False,M,5,5,0.0,0.5454545454545454
39906,H1_15,1169,False,D,15,15,0.0,0.4827586206896552
39879,H1_30,1169,True,G,16,8,0.0,0.5151515151515151
39880,H1_30,1169,True,D,22,9,0.0,0.45
39881,H1_30,1169,True,D,31,18,0.06451612903225806,0.5079365079365079
39882,H1_30,1169,True,D,27,15,0.37037037037037035,0.4489795918367347
39884,H1_30,1169,True,A,9,4,0.4444444444444444,0.6086956521739131
39885,H1_30,1169,True,M,14,7,0.0,0.5
39887,H1_30,1169,True,M,12,8,0.4166666666666667,0.45454545454545453
39888,H1_30,1169,True,A,12,7,0.4166666666666667,0.5
39890,H1_30,1169,True,A,6,0,0.3333333333333333,0.5
39891,H1_30,1169,True,D,17,5,0.11764705882352941,0.5
39892,H1_30,1169,True,M,26,19,0.23076923076923078,0.5272727272727272
39893,H1_30,1169,False,G,13,4,0.0,0.48
39894,H1_30,1169,False,D,11,4,0.18181818181818182,0.5
39895,H1_30,1169,False,D,28,6,0.03571428571428571,0.42857142857142855
39896,H1_30,1169,False,M,17,6,0.0,0.5277777777777778
39897,H1_30,1169,False,D,18,6,0.0,0.5135135135135135
39899,H1_30,1169,False,M,14,3,0.07142857142857142,0.5172413793103449
39900,H1_30,1169,False,M,11,6,0.36363636363636365,0.5
39902,H1_30,1169,False,A,5,2,0.4,0.5454545454545454
39903,H1_30,1169,False,A,8,2,0.25,0.5555555555555556
39905,H1_30,1169,False,M,8,3,0.25,0.6
39906,H1_30,1169,False,D,22,7,0.0,0.47619047619047616
39879,H1_45,1169,True,G,20,4,0.0,0.5
39880,H1_45,1169,True,D,24,2,0.0,0.4418604651162791
39881,H1_45,1169,True,D,37,6,0.08108108108108109,0.5131578947368421
39882,H1_45,1169,True,D,35,8,0.4,0.4444444444444444
39884,H1_45,1169,True,A,15,6,0.4666666666666667,0.53125
39885,H1_45,1169,True,M,18,4,0.0,0.5
39887,H1_45,1169,True,M,14,2,0.35714285714285715,0.5
39888,H1_45,1169,True,A,14,2,0.42857142857142855,0.5483870967741935
39890,H1_45,1169,True,A,6,0,0.3333333333333333,0.5
39891,H1_45,1169,True,D,22,5,0.13636363636363635,0.5
39892,H1_45,1169,True,M,34,8,0.2647058823529412,0.5142857142857142
39893,H1_45,1169,False,G,22,9,0.0,0.45
39894,H1_45,1169,False,D,18,7,0.16666666666666666,0.5
39895,H1_45,1169,False,D,39,11,0.10256410256410256,0.4264705882352941
39896,H1_45,1169,False,M,30,13,0.03333333333333333,0.5161290322580645
39897,H1_45,1169,False,D,32,14,0.0,0.5076923076923077
39899,H1_45,1169,False,M,20,6,0.05,0.5238095238095238
39900,H1_45,1169,False,M,16,5,0.3125,0.5151515151515151
39902,H1_45,1169,False,A,8,3,0.375,0.6363636363636364
39903,H1_45,1169,False,A,11,3,0.2727272727272727,0.5416666666666666
39905,H1_45,1169,False,M,13,5,0.3076923076923077,0.5806451612903226
39906,H1_45,1169,False,D,33,11,0.0,0.484375
39879,H2_15,1169,True,G,30,9,0.0,0.4915254237288136
39880,H2_15,1169,True,D,34,8,0.0,0.4603174603174603
39881,H2_15,1169,True,D,50,10,0.06,0.5098039215686274
39882,H2_15,1169,True,D,45,10,0.4,0.45121951219512196
39884,H2_15,1169,True,A,24,9,0.5833333333333334,0.5384615384615384
39885,H2_15,1169,True,M,27,7,0.037037037037037035,0.5178571428571429
39887,H2_15,1169,True,M,21,5,0.3333333333333333,0.5333333333333333
39888,H2_15,1169,True,A,15,1,0.4666666666666667,0.5833333333333334
39889,H2_15,1169,True,A,1,1,1.0,0.5
39891,H2_15,1169,True,D,33,10,0.21212121212121213,0.5
39892,H2_15,1169,True,M,43,8,0.3023255813953488,0.4880952380952381
39893,H2_15,1169,False,G,29,6,0.0,0.42
39894,H2_15,1169,False,D,28,10,0.14285714285714285,0.4909090909090909
39895,H2_15,1169,False,D,50,11,0.1,0.4318181818181818
39896,H2_15,1169,False,M,41,10,0.024390243902439025,0.5
39897,H2_15,1169,False,D,41,9,0.0,0.5176470588235295
39899,H2_15,1169,False,M,23,3,0.08695652173913043,0.5306122448979592
39900,H2_15,1169,False,M,25,9,0.2,0.5192307692307693
39901,H2_15,1169,False,A,1,1,0.0,0.5
39903,H2_15,1169,False,A,18,7,0.3333333333333333,0.5135135135135135
39905,H2_15,1169,False,M,19,6,0.3157894736842105,0.5581395348837209
39906,H2_15,1169,False,D,41,8,0.0,0.49382716049382713
39879,H2_30,1169,True,G,38,8,0.0,0.4794520547945205
39880,H2_30,1169,True,D,37,3,0.0,0.463768115942029
39881,H2_30,1169,True,D,55,5,0.05454545454545454,0.5089285714285714
39882,H2_30,1169,True,D,50,5,0.4,0.4444444444444444
39884,H2_30,1169,True,A,27,3,0.5925925925925926,0.55
39885,H2_30,1169,True,M,29,2,0.034482758620689655,0.5166666666666667
39886,H2_30,1169,True,M,3,3,0.6666666666666666,0.5714285714285714
39888,H2_30,1169,True,A,16,1,0.5,0.5789473684210527
39889,H2_30,1169,True,A,1,0,1.0,0.6666666666666666
39891,H2_30,1169,True,D,38,5,0.21052631578947367,0.5064935064935064
39892,H2_30,1169,True,M,48,5,0.3541666666666667,0.48936170212765956
39893,H2_30,1169,False,G,31,2,0.0,0.42592592592592593
39894,H2_30,1169,False,D,38,10,0.23684210526315788,0.4492753623188406
39895,H2_30,1169,False,D,61,11,0.13114754098360656,0.44036697247706424
39896,H2_30,1169,False,M,43,2,0.023255813953488372,0.5
39897,H2_30,1169,False,D,44,3,0.0,0.5164835164835165
39899,H2_30,1169,False,M,28,5,0.14285714285714285,0.5254237288135594
39901,H2_30,1169,False,A,5,4,0.4,0.5454545454545454
39905,H2_30,1169,False,M,21,2,0.3333333333333333,0.5625
39906,H2_30,1169,False,D,46,5,0.0,0.5
39907,H2_30,1169,False,A,3,3,0.6666666666666666,0.6666666666666666
39908,H2_30,1169,False,M,1,1,1.0,0.0
39925,H1_15,1170,True,D,15,15,0.06666666666666667,0.53125
39926,H1_15,1170,True,D,16,16,0.5625,0.4482758620689655
39927,H1_15,1170,True,D,19,19,0.0,0.4864864864864865
39928,H1_15,1170,True,D,17,17,0.4117647058823529,0.5142857142857142
39929,H1_15,1170,True,M,12,12,0.3333333333333333,0.4782608695652174
39930,H1_15,1170,True,A,2,2,0.5,0.6666666666666666
39931,H1_15,1170,True,M,5,5,0.6,0.4444444444444444
39933,H1_15,1170,True,M,10,10,0.6,0.5238095238095238
39936,H1_15,1170,True,G,4,4,0.0,0.5
39938,H1_15,1170,True,M,8,8,0.0,0.5294117647058824
39939,H1_15,1170,True,M,5,5,0.4,0.5
39941,H1_15,1170,False,D,16,16,0.0,0.5
39943,H1_15,1170,False,M,4,4,0.25,0.5
39944,H1_15,1170,False,A,0,0,,1.0
39946,H1_15,1170,False,A,2,2,0.0,0.6
39947,H1_15,1170,False,M,9,9,0.1111111111111111,0.5263157894736842
39948,H1_15,1170,False,A,1,1,0.0,0.5
39949,H1_15,1170,False,D,7,7,0.0,0.5333333333333333
39950,H1_15,1170,False,D,12,12,0.0,0.5
39952,H1_15,1170,False,D,9,9,0.2222222222222222,0.4375
39954,H1_15,1170,False,M,4,4,0.0,0.5555555555555556
39956,H1_15,1170,False,G,8,8,0.0,0.3333333333333333
39925,H1_30,1170,True,D,20,5,0.05,0.5238095238095238
39926,H1_30,1170,True,D,31,15,0.4838709677419355,0.45614035087719296
39927,H1_30,1170,True,D,27,8,0.037037037037037035,0.4807692307692308
39928,H1_30,1170,True,D,24,7,0.5,0.5
39929,H1_30,1170,True,M,27,15,0.4074074074074074,0.5
39930,H1_30,1170,True,A,5,3,0.8,0.6428571428571429
39931,H1_30,1170,True,M,10,5,0.5,0.5238095238095238
39933,H1_30,1170,True,M,12,2,0.5,0.5384615384615384
39936,H1_30,1170,True,G,7,3,0.0,0.36363636363636365
39938,H1_30,1170,True,M,19,11,0.10526315789473684,0.5128205128205128
39939,H1_30,1170,True,M,13,8,0.46153846153846156,0.5357142857142857
39941,H1_30,1170,False,D,25,9,0.0,0.5098039215686274
39943,H1_30,1170,False,M,8,4,0.25,0.42857142857142855
39944,H1_30,1170,False,A,3,3,0.6666666666666666,0.625
39946,H1_30,1170,False,A,3,1,0.0,0.625
39947,H1_30,1170,False,M,12,3,0.08333333333333333,0.52
39948,H1_30,1170,False,A,4,3,0.0,0.42857142857142855
39949,H1_30,1170,False,D,13,6,0.0,0.5357142857142857
39950,H1_30,1170,False,D,24,12,0.16666666666666666,0.4782608695652174
39952,H1_30,1170,False,D,17,8,0.11764705882352941,0.5
39954,H1_30,1170,False,M,7,3,0.2857142857142857,0.5625
39956,H1_30,1170,False,G,17,9,0.0,0.37037037037037035
39925,H1_45,1170,True,D,26,6,0.038461538461538464,0.5272727272727272
39926,H1_45,1170,True,D,38,7,0.4473684210526316,0.4492753623188406
39927,H1_45,1170,True,D,35,8,0.02857142857142857,0.4852941176470588
39928,H1_45,1170,True,D,36,12,0.4444444444444444,0.4626865671641791
39929,H1_45,1170,True,M,38,11,0.39473684210526316,0.5189873417721519
39930,H1_45,1170,True,A,9,4,0.6666666666666666,0.64
39931,H1_45,1170,True,M,15,5,0.4666666666666667,0.5
39933,H1_45,1170,True,M,16,4,0.5625,0.5428571428571428
39936,H1_45,1170,True,G,11,4,0.0,0.42105263157894735
39938,H1_45,1170,True,M,27,8,0.1111111111111111,0.509090909090909
39939,H1_45,1170,True,M,18,5,0.3888888888888889,0.55
39941,H1_45,1170,False,D,28,3,0.0,0.5087719298245614
39943,H1_45,1170,False,M,11,3,0.18181818181818182,0.5
39944,H1_45,1170,False,A,3,0,0.6666666666666666,0.625
39946,H1_45,1170,False,A,4,1,0.0,0.5555555555555556
39947,H1_45,1170,False,M,18,6,0.05555555555555555,0.5
39948,H1_45,1170,False,A,5,1,0.0,0.5
39949,H1_45,1170,False,D,19,6,0.0,0.525
39950,H1_45,1170,False,D,32,8,0.125,0.47540983606557374
39952,H1_45,1170,False,D,24,7,0.08333333333333333,0.4782608695652174
39954,H1_45,1170,False,M,8,1,0.25,0.6363636363636364
39956,H1_45,1170,False,G,22,5,0.0,0.3333333333333333
39925,H2_15,1170,True,D,38,12,0.02631578947368421,0.5308641975308642
39926,H2_15,1170,True,D,49,11,0.42857142857142855,0.4431818181818182
39927,H2_15,1170,True,D,47,11,0.02127659574468085,0.4891304347826087
39928,H2_15,1170,True,D,52,14,0.36538461538461536,0.44680851063829785
39929,H2_15,1170,True,M,47,9,0.3404255319148936,0.5204081632653061
39930,H2_15,1170,True,A,13,4,0.6923076923076923,0.6285714285714286
39931,H2_15,1170,True,M,20,5,0.4,0.5121951219512195
39933,H2_15,1170,True,M,19,3,0.5789473684210527,0.5869565217391305
39936,H2_15,1170,True,G,16,3,0.0,0.42857142857142855
39938,H2_15,1170,True,M,36,9,0.1111111111111111,0.5135135135135135
39939,H2_15,1170,True,M,20,2,0.45,0.5348837209302325
39941,H2_15,1170,False,D,36,6,0.0,0.5135135135135135
39943,H2_15,1170,False,M,15,3,0.2,0.5161290322580645
39944,H2_15,1170,False,A,5,1,0.4,0.6153846153846154
39945,H2_15,1170,False,M,1,1,0.0,0.5
39946,H2_15,1170,False,A,7,2,0.14285714285714285,0.5333333333333333
39949,H2_15,1170,False,D,27,7,0.0,0.5
39950,H2_15,1170,False,D,42,8,0.11904761904761904,0.45454545454545453
39952,H2_15,1170,False,D,28,4,0.07142857142857142,0.4716981132075472
39953,H2_15,1170,False,A,2,2,0.5,0.6
39954,H2_15,1170,False,M,11,3,0.2727272727272727,0.6333333333333333
39956,H2_15,1170,False,G,28,5,0.0,0.36363636363636365
39925,H2_30,1170,True,D,41,3,0.024390243902439025,0.5232558139534884
39926,H2_30,1170,True,D,64,15,0.453125,0.4336283185840708
39927,H2_30,1170,True,D,56,9,0.08928571428571429,0.48623853211009177
39928,H2_30,1170,True,D,57,5,0.3333333333333333,0.4519230769230769
39929,H2_30,1170,True,M,55,8,0.36363636363636365,0.5175438596491229
39931,H2_30,1170,True,M,24,4,0.4166666666666667,0.52
39932,H2_30,1170,True,A,0,0,,1.0
39934,H2_30,1170,True,M,6,6,0.3333333333333333,0.5384615384615384
39936,H2_30,1170,True,G,19,3,0.0,0.4722222222222222
39938,H2_30,1170,True,M,46,10,0.17391304347826086,0.5157894736842106
39940,H2_30,1170,True,A,1,1,0.0,0.5
39941,H2_30,1170,False,D,50,14,0.02,0.504950495049505
39943,H2_30,1170,False,M,25,10,0.12,0.5098039215686274
39945,H2_30,1170,False,M,4,3,0.0,0.5555555555555556
39946,H2_30,1170,False,A,10,3,0.2,0.5652173913043478
39949,H2_30,1170,False,D,38,11,0.0,0.5
39950,H2_30,1170,False,D,52,10,0.15384615384615385,0.45263157894736844
39951,H2_30,1170,False,M,1,1,1.0,0.6666666666666666
39952,H2_30,1170,False,D,36,8,0.05555555555555555,0.4626865671641791
39953,H2_30,1170,False,A,8,6,0.5,0.4666666666666667
39955,H2_30,1170,False,A,1,1,0.0,0.6666666666666666
39956,H2_30,1170,False,G,37,9,0.0,0.3728813559322034
39971,H1_15,1171,True,G,6,6,0.0,0.45454545454545453
39972,H1_15,1171,True,D,8,8,0.375,0.5294117647058824
39973,H1_15,1171,True,D,21,21,0.09523809523809523,0.46153846153846156
39974,H1_15,1171,True,D,13,13,0.07692307692307693,0.5185185185185185
39975,H1_15,1171,True,M,7,7,0.14285714285714285,0.5
39976,H1_15,1171,True,M,11,11,0.2727272727272727,0.5217391304347826
39977,H1_15,1171,True,M,11,11,0.09090909090909091,0.47619047619047616
39978,H1_15,1171,True,A,2,2,0.0,0.6666666666666666
39979,H1_15,1171,True,M,6,6,0.5,0.4
39982,H1_15,1171,True,M,9,9,0.7777777777777778,0.5263157894736842
39986,H1_15,1171,True,D,14,14,0.07142857142857142,0.46153846153846156
39987,H1_15,1171,False,G,5,5,0.0,0.4444444444444444
39989,H1_15,1171,False,D,11,11,0.09090909090909091,0.45
39990,H1_15,1171,False,D,9,9,0.1111111111111111,0.47058823529411764
39992,H1_15,1171,False,M,12,12,0.16666666666666666,0.4782608695652174
39993,H1_15,1171,False,A,3,3,0.3333333333333333,0.6666666666666666
39994,H1_15,1171,False,M,9,9,0.2222222222222222,0.5263157894736842
39995,H1_15,1171,False,D,9,9,0.2222222222222222,0.55
39996,H1_15,1171,False,M,0,0,,1.0
39997,H1_15,1171,False,D,6,6,0.0,0.5384615384615384
39999,H1_15,1171,False,M,4,4,0.5,0.5
40000,H1_15,1171,False,M,1,1,0.0,0.5
39971,H1_30,1171,True,G,8,2,0.0,0.42857142857142855
39972,H1_30,1171,True,D,24,16,0.5833333333333334,0.4782608695652174
39973,H1_30,1171,True,D,44,23,0.25,0.4883720930232558
39974,H1_30,1171,True,D,26,13,0.23076923076923078,0.5185185185185185
39975,H1_30,1171,True,M,12,5,0.3333333333333333,0.5
39976,H1_30,1171,True,M,21,10,0.5238095238095238,0.5333333333333333
39977,H1_30,1171,True,M,29,18,0.41379310344827586,0.5
39978,H1_30,1171,True,A,4,2,0.25,0.6363636363636364
39979,H1_30,1171,True,M,15,9,0.8,0.4642857142857143
39982,H1_30,1171,True,M,18,9,0.8888888888888888,0.5135135135135135
39986,H1_30,1171,True,D,26,12,0.23076923076923078,0.4583333333333333
