player_appearance_id,checkpoint,match_minute_at_cp,shot_accuracy,share_left_foot,share_right_foot,dominant_foot_strength,set_piece_share,is_penalty_taker,last15_intensity,cumul_intensity,intensity_uplift,player_shot_share,top_third_run_share,top_third_last15_share,runs_per_minute_played,cumul_press_events,last15_press_events,press_turnover_rate,top_third_press_share,forward_pass_share,mean_abs_pass_angle,cumul_pressing_others,pressing_minus_pressed,cumul_passes,last15_passes,top_third_pass_share,passes_received_share,shots_per_top_third_run,top_third_run_share_A,top_third_run_share_M,top_third_run_share_D,top_third_run_share_G,last15_sprints_A,last15_sprints_M,last15_sprints_D,last15_sprints_G,fatigue_gap,top_third_run_share_x_set_piece_share,top_third_run_share_x_shot_accuracy,shot_intent_under_fatigue,speed_above_team_avg,top_third_presence_joint,top_third_press_share_x_set_piece_share,pressing_minus_pressed_x_cumul_shots,press_turnover_rate_A,press_turnover_rate_M,press_turnover_rate_D,press_turnover_rate_G,forward_pass_share_A,forward_pass_share_M,forward_pass_share_D,forward_pass_share_G,top_third_press_share_above_team_avg,last15_press_events_x_last15_intensity_shots,top_third_presence_avg,four_domain_top_third_avg,top_third_consistency_count,top_third_pass_x_top_third_run,cumul_passes_A,cumul_passes_M,cumul_passes_D,cumul_passes_G,passes_received_share_A,passes_received_share_M,passes_received_share_D,passes_received_share_G,shots_per_pass_received,composure_under_pressure_ratio,last15_passes_received_x_last15_sprints,passes_received_share_above_team_avg,subbed_x_last15_intensity_shots,shot_to_pass_ratio,shot_to_press_ratio
39669,H2_30,75,0.0,0.0,1.0,1.0,0.0,0,0.0,0.013333333333333334,0.0,0.125,0.3673469387755102,0.18181818181818182,1.3066666666666666,10.0,1.0,0.3,0.6,0.42857142857142855,51.39219185372178,32.0,22.0,18,3,0.5,0.5263157894736842,0.027777777777777776,0.0,0.3673469387755102,0.0,0.0,0.0,1.0,0.0,0.0,0.17333333333333334,0.0,0.0,0.0,-0.26899999999999924,0.22040816326530613,0.0,22,0.0,0.3,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.20863636363636362,0.0,0.48367346938775513,0.6168367346938776,4,0.1836734693877551,0.0,18.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,0.05,0.969229427220793,2.0,0.036034628272682445,0.0,0.05555555555555555,0.1
39670,H2_30,75,,,,,,0,0.0,0.0,0.0,0.0,0.5319148936170213,0.6666666666666666,0.6266666666666667,21.0,3.0,0.47619047619047616,0.6666666666666666,0.2727272727272727,36.216402747553566,19.0,-2.0,26,5,0.7307692307692307,0.5094339622641509,0.0,0.0,0.5319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.12,,,0.0,-0.1819999999999995,0.35460992907801414,,0,0.0,0.47619047619047616,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.27530303030303027,0.0,0.5992907801418439,0.48233769776322966,3,0.38870703764320785,0.0,26.0,0.0,0.0,0.0,0.5094339622641509,0.0,0.0,0.0,0.5921318358095604,0.0,0.019152801063149205,0.0,0.0,0.0
39671,H2_30,75,,,,,,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.7272727272727273,0.8,10.0,0.0,0.7,0.2,1.0,17.212879566117444,14.0,4.0,20,4,0.6,0.4117647058823529,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.06666666666666667,,,0.0,-0.2679999999999998,0.06666666666666667,,0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,-0.19136363636363635,0.0,0.26666666666666666,0.2833333333333333,2,0.19999999999999998,0.0,20.0,0.0,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,0.39999946666737785,3.0,-0.07851645531864881,0.0,0.0,0.0
39672,H2_30,75,,,,,,0,0.0,0.0,0.0,0.0,0.25,0.25,0.8,0.0,0.0,,,,,1.0,1.0,0,0,,,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13333333333333336,,,0.0,0.12700000000000067,,,0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.125,0.0625,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,
39676,H2_30,75,,,,,,0,0.0,0.0,0.0,0.0,0.2857142857142857,0.3333333333333333,0.4666666666666667,11.0,0.0,0.36363636363636365,0.36363636363636365,0.5,31.742165311717944,11.0,0.0,31,2,0.4838709677419355,0.41509433962264153,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,1.0,0.0,0.05333333333333333,,,0.0,-0.06299999999999972,0.10389610389610389,,0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.5,0.0,-0.02772727272727271,0.0,0.3246753246753247,0.2833054042731462,2,0.13824884792626727,0.0,0.0,31.0,0.0,0.0,0.0,0.41509433962264153,0.0,0.0,0.7890899306193951,2.0,-0.07518682157836021,0.0,0.0,0.0
39677,H2_30,75,0.0,0.0,1.0,1.0,0.0,0,0.13333333333333333,0.10526315789473684,1.266654633447649,0.25,0.36363636363636365,0.16666666666666666,0.5789473684210527,4.0,3.0,0.5,0.75,1.0,42.29163190263031,1.0,-3.0,9,5,0.5555555555555556,0.47058823529411764,0.5,0.0,0.36363636363636365,0.0,0.0,0.0,1.0,0.0,0.0,0.03859649122807017,0.0,0.0,0.07719298245614034,-0.26899999999999924,0.2727272727272727,0.0,-6,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.35863636363636364,0.4,0.5568181818181819,0.6672979797979799,4,0.20202020202020204,0.0,9.0,0.0,0.0,0.0,0.47058823529411764,0.0,0.0,0.25,0.5624993671882119,4.0,-0.019692925906884096,0.0,0.2222222222222222,0.5
39679,H2_30,75,1.0,0.0,1.0,1.0,0.0,0,0.06666666666666667,0.05263157894736842,1.266642600457258,0.125,0.5,0.5,0.8421052631578947,2.0,0.0,0.5,1.0,,,1.0,-1.0,6,2,0.8333333333333334,0.5384615384615384,0.125,0.0,0.5,0.0,0.0,0.0,4.0,0.0,0.0,-0.05614035087719299,0.0,0.5,-0.05614035087719299,-0.25599999999999934,0.5,0.0,-1,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.6086363636363636,0.0,0.75,0.8333333333333334,4,0.4166666666666667,0.0,6.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.14285714285714285,0.599999280000864,12.0,0.0481803772605367,0.0,0.16666666666666666,0.5
39695,H1_15,15,,,,,,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,2,2,0.0,0.3333333333333333,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,-5.977454545454545,,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333,0.0,,0.0,-0.15469252969252972,0.0,0.0,
39696,H1_15,15,,,,,,0,0.0,0.0,0.0,0.0,0.1,0.1,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,5.717499859851882,2.0,1.0,7,7,0.2857142857142857,0.46153846153846156,0.0,0.0,0.0,0.1,0.0,0.0,0.0,4.0,0.0,0.0,,,0.0,1.3555454545454548,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3392857142857143,0.0,0.05,0.09642857142857142,0,0.02857142857142857,0.0,0.0,7.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,1.3999980400027439,24.0,-0.026487401487401474,0.0,0.0,0.0
39697,H1_15,15,1.0,1.0,0.0,1.0,0.0,0,0.06666666666666667,0.06666666666666667,0.9999850002249966,0.3333333333333333,0.5,0.5,0.4,3.0,3.0,0.3333333333333333,0.6666666666666666,1.0,31.016202517613422,1.0,-2.0,3,3,0.3333333333333333,0.625,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.40754545454545443,0.3333333333333333,0.0,-2,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.32738095238095233,0.2,0.5833333333333333,0.625,4,0.16666666666666666,0.0,0.0,3.0,0.0,0.0,0.0,0.625,0.0,0.2,0.6666660000006668,0.0,0.13697413697413696,0.0,0.3333333333333333,0.3333333333333333
39698,H1_15,15,,,,,,0,0.0,0.0,0.0,0.0,0.4,0.4,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.4265604477084489,1.0,0.0,9,9,0.0,0.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.03654545454545488,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3392857142857143,0.0,0.2,0.1,1,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.5,0.0,0.0,0.9999990000010001,0.0,0.011974136974136962,0.0,0.0,0.0
39699,H1_15,15,,,,,,0,0.0,0.0,0.0,0.0,0.5,0.5,0.5333333333333333,2.0,2.0,0.5,0.0,0.0,77.54700319111043,9.0,7.0,9,9,0.0,0.4375,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.8875454545454549,0.0,,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.3392857142857143,0.0,0.25,0.125,1,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.4375,0.0,0.0,0.49999950000050003,14.0,-0.05052586302586304,0.0,0.0,0.0
39700,H1_15,15,,,,,,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.8,6.0,6.0,0.5,0.0,0.3333333333333333,32.53773755206633,7.0,1.0,11,11,0.45454545454545453,0.47619047619047616,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.180545454545455,0.0,,0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,-0.3392857142857143,0.0,0.16666666666666666,0.19696969696969696,2,0.1515151515151515,0.0,11.0,0.0,0.0,0.0,0.47619047619047616,0.0,0.0,0.0,0.6111103641984437,0.0,-0.011835386835386874,0.0,0.0,0.0
39702,H1_15,15,1.0,0.0,1.0,1.0,0.0,0,0.06666666666666667,0.06666666666666667,0.9999850002249966,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4,6.0,6.0,0.8333333333333334,0.5,1.0,61.37172897525648,10.0,4.0,3,3,0.3333333333333333,0.5,0.25,0.6666666666666666,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.1055454545454548,0.3333333333333333,0.0,4,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1607142857142857,0.4,0.5833333333333333,0.625,4,0.2222222222222222,3.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.49999850000449997,6.0,0.011974136974136962,0.06666666666666667,0.3333333333333333,0.16666666666666666
39703,H1_15,15,,,,,,0,0.0,0.0,0.0,0.0,0.5,0.5,0.26666666666666666,7.0,7.0,0.42857142857142855,0.42857142857142855,0.5,35.36347108930009,7.0,0.0,4,4,0.25,0.5555555555555556,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.19754545454545447,0.21428571428571427,,0,0.42857142857142855,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.08928571428571425,0.0,0.4642857142857143,0.29464285714285715,2,0.125,4.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5714280000005715,0.0,0.06752969252969254,0.0,0.0,0.0
39706,H1_15,15,,,,,,0,0.0,0.0,0.0,0.0,0.5,0.5,0.5333333333333333,7.0,7.0,0.42857142857142855,0.7142857142857143,0.3333333333333333,47.845670564525896,7.0,0.0,7,7,0.5714285714285714,0.5625,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,0.0,0.7725454545454546,0.35714285714285715,,0,0.0,0.42857142857142855,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.375,0.0,0.6071428571428572,0.44642857142857145,3,0.2857142857142857,0.0,7.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.6666658888897963,18.0,0.07447413697413696,0.0,0.0,0.0
39707,H1_15,15,,,,,,0,0.0,0.0,0.0,0.0,0.7777777777777778,0.7777777777777778,0.6,3.0,3.0,0.3333333333333333,0.3333333333333333,0.0,51.98993917294045,4.0,1.0,10,10,0.3,0.5,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.2925454545454542,0.25925925925925924,,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.005952380952380987,0.0,0.5555555555555556,0.3527777777777778,2,0.23333333333333334,0.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9523795918386785,0.0,0.011974136974136962,0.0,0.0,0.0
39709,H1_15,15,0.0,1.0,0.0,1.0,1.0,0,0.06666666666666667,0.06666666666666667,0.9999850002249966,0.3333333333333333,0.5384615384615384,0.5384615384615384,0.8666666666666667,4.0,4.0,0.5,0.75,0.5,55.57786731003273,7.0,3.0,7,7,0.7142857142857143,0.4166666666666667,0.14285714285714285,0.0,0.5384615384615384,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.741545454545455,0.40384615384615385,0.75,3,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.4107142857142857,0.26666666666666666,0.6442307692307692,0.7506868131868132,4,0.3846153846153846,0.0,7.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.2,0.8749984687526797,10.0,-0.07135919635919635,0.06666666666666667,0.14285714285714285,0.25
39711,H1_15,15,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0.06666666666666667,0.0,0.0,,,,,0.0,0.0,6,6,0.0,0.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.6825454545454539,,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.4,0.0,,0.0,-0.14414558726759674,0.0,0.0,
39712,H1_15,15,,,,,,0,0.0,0.0,0.0,,0.125,0.125,0.5333333333333333,6.0,6.0,0.16666666666666666,0.0,0.2,49.16650129846211,5.0,-1.0,6,6,0.3333333333333333,0.45454545454545453,0.0,0.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,-0.213454545454546,0.0,,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.2,0.0,0.0,-0.0869047619047619,0.0,0.0625,0.11458333333333333,1,0.041666666666666664,0.0,6.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,1.2499981250028125,5.0,-0.08960013272214223,0.0,0.0,0.0
39713,H1_15,15,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0.4666666666666667,4.0,4.0,0.25,0.0,0.6666666666666666,44.210581622965634,2.0,-2.0,10,10,0.0,0.47368421052631576,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.13654545454545453,0.0,,0,0.0,0.0,0.25,0.0,0.0,0.0,0.6666666666666666,0.0,-0.0869047619047619,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.47368421052631576,0.0,0.0,0.9374988281264648,9.0,-0.070461376741281,0.0,0.0,0.0
39715,H1_15,15,,,,,,0,0.0,0.0,0.0,,0.1,0.1,0.6666666666666666,6.0,6.0,0.3333333333333333,0.0,0.25,60.51578369446251,2.0,-4.0,7,7,0.0,0.5625,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3.0,0.0,0.0,,,0.0,0.4975454545454543,0.0,,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,-0.0869047619047619,0.0,0.05,0.025,0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.6666660000006668,27.0,0.018354412732403236,0.0,0.0,0.0
39716,H1_15,15,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0.06666666666666667,5.0,5.0,0.6,0.0,0.0,77.13463495950512,1.0,-4.0,9,9,0.0,0.55,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.8474545454545455,0.0,,0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,-0.0869047619047619,0.0,0.0,0.0,0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.55,0.0,0.0,0.59999910000135,0.0,0.00585441273240328,0.0,0.0,0.0
39717,H1_15,15,,,,,,0,0.0,0.0,0.0,,0.1111111111111111,0.1111111111111111,0.6,7.0,7.0,0.7142857142857143,0.2857142857142857,0.0,10.825218706163785,3.0,-4.0,1,1,0.0,0.75,0.0,0.1111111111111111,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.12954545454545396,0.031746031746031744,,0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1988095238095238,0.0,0.1984126984126984,0.0992063492063492,0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.28571400000028574,6.0,0.20585441273240324,0.0,0.0,0.0
39718,H1_15,15,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0.4666666666666667,9.0,9.0,0.2222222222222222,0.0,0.8571428571428571,25.98313388686359,4.0,-5.0,7,7,0.0,0.46153846153846156,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.3744545454545456,0.0,,0,0.0,0.2222222222222222,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,-0.0869047619047619,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.7777770000007779,0.0,-0.0826071257291352,0.0,0.0,0.0
39719,H1_15,15,,,,,,0,0.0,0.0,0.0,,0.3888888888888889,0.3888888888888889,1.2,8.0,8.0,0.5,0.25,0.0,25.092394403654776,5.0,-3.0,0,0,,1.0,0.0,0.3888888888888889,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,0.0,0.17854545454545434,0.09722222222222222,,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1630952380952381,0.0,0.3194444444444444,0.1597222222222222,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,8.0,0.45585441273240324,0.0,,0.0
39720,H1_15,15,,,,,,0,0.0,0.0,0.0,,0.25,0.25,0.8,3.0,3.0,0.3333333333333333,0.3333333333333333,1.0,53.964389932498136,4.0,1.0,7,7,0.2857142857142857,0.5,0.0,0.25,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.42054545454545433,0.08333333333333333,,0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2464285714285714,0.0,0.29166666666666663,0.21726190476190474,1,0.07142857142857142,7.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7777768703714291,14.0,-0.044145587267596764,0.0,0.0,0.0
39723,H1_15,15,,,,,,0,0.0,0.0,0.0,,0.125,0.125,0.5333333333333333,4.0,4.0,0.75,0.0,0.0,33.77668319090704,8.0,4.0,2,2,0.0,0.5,0.0,0.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,-0.10845454545454558,0.0,,0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-0.0869047619047619,0.0,0.0625,0.03125,0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.24999975000025002,2.0,-0.044145587267596764,0.0,0.0,0.0
39724,H1_15,15,,,,,,0,0.0,0.0,0.0,,0.2,0.2,0.3333333333333333,3.0,3.0,0.3333333333333333,0.0,0.0,35.852978611733995,6.0,3.0,2,2,0.0,0.3333333333333333,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.5014545454545463,0.0,,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.0869047619047619,0.0,0.1,0.05,0,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666660000006668,0.0,-0.21081225393426345,0.0,0.0,0.0
39695,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,2.0,2.0,0.5,0.0,0.0,14.433951690204175,0.0,-2.0,9,7,0.0,0.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03333333333333333,,,-0.0,1.3615454545454533,0.0,,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.31483995802177617,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.4375,0.0,0.6428563163275932,6.0,-0.05730898683584107,0.0,0.0,0.0
39696,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.19047619047619047,0.2727272727272727,0.7,2.0,1.0,0.0,0.5,0.5,12.416221807871427,4.0,2.0,13,6,0.3076923076923077,0.48,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,1.0,0.0,0.09999999999999999,,,0.0,0.03354545454545388,0.09523809523809523,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.18516004197822383,0.0,0.34523809523809523,0.24954212454212454,2,0.05860805860805861,0.0,0.0,13.0,0.0,0.0,0.0,0.48,0.0,0.0,1.2999983100021968,6.0,-0.014808986835841087,0.0,0.0,0.0
39697,H1_30,30,1.0,1.0,0.0,1.0,0.0,0,0.0,0.03333333333333333,0.0,0.14285714285714285,0.3157894736842105,0.23076923076923078,0.6333333333333333,6.0,3.0,0.3333333333333333,0.5,0.5,36.958312679466474,4.0,-2.0,7,4,0.2857142857142857,0.5882352941176471,0.16666666666666666,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,3.0,0.0,-0.1,0.0,0.3157894736842105,-0.0,-0.07345454545454633,0.15789473684210525,0.0,-2,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.18516004197822383,0.0,0.40789473684210525,0.525375939849624,3,0.09022556390977443,0.0,0.0,7.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.1,0.6666660000006668,15.0,0.09342630728180601,0.0,0.14285714285714285,0.16666666666666666
39698,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.2727272727272727,0.16666666666666666,0.36666666666666664,2.0,1.0,0.0,0.0,0.5,29.433472386940768,1.0,-1.0,20,11,0.05,0.5,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,1.0,0.0,-0.03333333333333333,,,-0.0,-0.3454545454545457,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.31483995802177617,0.0,0.13636363636363635,0.08068181818181817,0,0.013636363636363636,0.0,0.0,20.0,0.0,0.0,0.0,0.5,0.0,0.0,1.1764692041538776,11.0,0.005191013164158931,0.0,0.0,0.0
39699,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.4666666666666667,2.0,0.0,0.5,0.0,0.0,77.54700319111043,10.0,8.0,14,5,0.0,0.46153846153846156,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,1.0,0.0,0.03333333333333334,,,0.0,-0.1194545454545457,0.0,,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.31483995802177617,0.0,0.14285714285714285,0.07142857142857142,0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.49999950000050003,5.0,-0.033270525297379505,0.0,0.0,0.0
39700,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.4090909090909091,0.5,0.7333333333333333,8.0,2.0,0.5,0.125,0.25,36.320096547745116,14.0,6.0,16,5,0.3125,0.4666666666666667,0.0,0.0,0.4090909090909091,0.0,0.0,0.0,1.0,0.0,0.0,-0.03333333333333333,,,-0.0,-0.30345454545454587,0.05113636363636364,,0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,-0.18983995802177617,0.0,0.2670454545454546,0.2116477272727273,2,0.1278409090909091,0.0,16.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.5714279183680933,4.0,-0.028142320169174395,0.0,0.0,0.0
39702,H1_30,30,1.0,0.5,0.5,0.5,0.0,0,0.06666666666666667,0.06666666666666667,0.9999850002249966,0.2857142857142857,0.4166666666666667,0.16666666666666666,0.4,9.0,3.0,0.6666666666666666,0.5555555555555556,0.3333333333333333,37.26026093083485,19.0,10.0,5,2,0.2,0.5,0.4,0.4166666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03333333333333334,0.0,0.4166666666666667,0.03333333333333334,0.044545454545454,0.2314814814814815,0.0,20,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.2407155975337794,0.2,0.48611111111111116,0.5430555555555556,3,0.08333333333333334,5.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.8333312500052085,2.0,0.005191013164158931,0.06666666666666667,0.4,0.2222222222222222
39703,H1_30,30,1.0,0.0,1.0,1.0,1.0,0,0.06666666666666667,0.03333333333333333,1.999940001799946,0.14285714285714285,0.4,0.3333333333333333,0.3333333333333333,15.0,8.0,0.6,0.4666666666666667,0.3333333333333333,45.97539079641529,11.0,-4.0,9,5,0.5555555555555556,0.55,0.25,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03333333333333333,0.4,0.4,-0.03333333333333333,-0.3254545454545461,0.18666666666666668,0.4666666666666667,-4,0.6,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.1518267086448905,0.5333333333333333,0.43333333333333335,0.6055555555555556,4,0.22222222222222224,9.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.09090909090909091,0.3999996000004001,6.0,0.055191013164158975,0.06666666666666667,0.1111111111111111,0.06666666666666667
39706,H1_30,30,0.0,1.0,0.0,1.0,1.0,0,0.06666666666666667,0.03333333333333333,1.999940001799946,0.14285714285714285,0.42105263157894735,0.36363636363636365,0.6333333333333333,12.0,5.0,0.4166666666666667,0.6666666666666666,0.4,43.84619232430837,17.0,5.0,12,5,0.5833333333333334,0.5384615384615384,0.125,0.0,0.42105263157894735,0.0,0.0,0.0,3.0,0.0,0.0,-0.033333333333333354,0.42105263157894735,0.0,-0.033333333333333354,0.20254545454545436,0.2807017543859649,0.6666666666666666,5,0.0,0.4166666666666667,0.0,0.0,0.0,0.4,0.0,0.0,0.35182670864489046,0.3333333333333333,0.5438596491228069,0.6677631578947368,4,0.2456140350877193,0.0,12.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.07142857142857142,0.7777767407421233,15.0,0.04365255162569737,0.06666666666666667,0.08333333333333333,0.08333333333333333
39707,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.4583333333333333,0.26666666666666666,0.8,7.0,4.0,0.42857142857142855,0.2857142857142857,0.5,44.97407049244354,6.0,-1.0,18,8,0.2222222222222222,0.4857142857142857,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,1.0,0.0,0.0,-0.03333333333333333,,,-0.0,-0.3514545454545459,0.13095238095238093,,0,0.0,0.42857142857142855,0.0,0.0,0.0,0.5,0.0,0.0,-0.02912567230749047,0.0,0.37202380952380953,0.24156746031746032,1,0.10185185185185185,0.0,18.0,0.0,0.0,0.0,0.4857142857142857,0.0,0.0,0.0,0.7912076956904432,7.0,-0.00909470112155536,0.0,0.0,0.0
