player_appearance_id,checkpoint,press_turnover_rate_A,top_third_run_share_A,top_third_presence_joint,top_third_pass_x_top_third_run,top_third_press_share_x_set_piece_share,four_domain_top_third_avg,top_third_run_share,cumul_passes,top_third_press_share_above_team_avg,passes_received_share_D,forward_pass_share_D,cumul_intensity,top_third_last15_share,match_minute_at_cp,runs_per_minute_played,passes_received_share_above_team_avg,shot_to_pass_ratio,last15_sprints_A,last15_press_events_x_last15_intensity_shots,press_turnover_rate,forward_pass_share_A,fatigue_gap,last15_intensity,last15_press_events,shot_intent_under_fatigue
65594,H2_15,0.5,0.5238095238095238,0.291005291005291,0.2857142857142857,0.0,0.6562049062049062,0.5238095238095238,11,0.2999176254523848,0.0,0.0,0.0166666666666666,0.4444444444444444,60,0.7,0.0253857769876588,0.0909090909090909,4.0,0.3333333333333333,0.5,0.2857142857142857,-0.1,0.0666666666666666,5.0,-0.1
65596,H2_15,0.5833333333333334,0.3857142857142857,0.0964285714285714,0.0964285714285714,,0.2214285714285714,0.3857142857142857,8,-0.0056379301031707,0.0,0.0,0.0,0.2272727272727272,60,1.1666666666666667,0.0392746658765478,0.0,8.0,0.0,0.5833333333333334,0.0,-0.2666666666666666,0.0,2.0,-0.0
65597,H2_15,0.0,0.0,0.026890756302521,0.0095238095238095,0.1176470588235294,0.3469712885154061,0.2285714285714285,24,-0.1379908712796413,0.0,0.0,0.0166666666666666,0.2,60,0.5833333333333334,0.0551476817495636,0.0416666666666666,0.0,0.0,0.2941176470588235,0.0,0.1166666666666666,0.0666666666666666,0.0,0.1166666666666666
65599,H2_15,0.0,0.0,0.0434782608695652,0.0196882690730106,,0.1323574651353568,0.3478260869565217,53,-0.1306379301031707,0.5309734513274337,0.6,0.0,0.375,60,0.3833333333333333,0.0146925616484259,0.0,0.0,0.0,0.375,0.0,-0.0833333333333333,0.0,1.0,-0.0
65600,H2_15,0.0,0.0,0.0331695331695331,0.0419384902143522,,0.1380051681775819,0.2432432432432432,58,-0.1192742937395344,0.4476190476190476,0.2,0.0,0.3636363636363636,60,0.6166666666666667,-0.0686618420599601,0.0,0.0,0.0,0.2727272727272727,0.0,-0.1666666666666666,0.0,3.0,-0.0
65601,H2_15,0.0,0.0,0.3565891472868217,0.2377260981912144,,0.4114987080103359,0.5348837209302325,9,0.4110287365634958,0.0,0.0,0.0,0.5,60,0.7166666666666667,-0.0787808896790077,0.0,0.0,0.0,0.2666666666666666,0.0,0.1833333333333333,0.0,2.0,0.0
65602,H2_15,0.0,0.0,0.0166666666666666,0.0357142857142857,,0.1148809523809523,0.25,42,-0.1889712634365041,0.4683544303797468,0.3157894736842105,0.0,0.4285714285714285,60,0.6,-0.0479264592992609,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,7.0,0.0
65603,H2_15,0.4,0.3013698630136986,0.1808219178082191,0.1937377690802348,0.0,0.6360567514677103,0.3013698630136986,14,0.3443620698968292,0.0,0.0,0.0166666666666666,0.2352941176470588,60,1.2166666666666666,0.0462191103209922,0.0714285714285714,3.0,0.0666666666666666,0.4,0.25,0.0999999999999999,0.0666666666666666,1.0,0.0999999999999999
65606,H2_15,0.0,0.0,0.0,0.0,,0.0,0.0,16,-0.2556379301031707,0.0,0.0,0.0,,60,0.0166666666666666,-0.0162808896790077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
65575,H2_30,0.0,0.0,0.0,0.0,,0.0,0.0,19,-0.3246642246642247,0.0,0.0,0.0,,75,0.04,0.0022815013554498,0.0,0.0,0.0,0.5,0.0,0.0133333333333333,0.0,0.0,0.0
65576,H2_30,0.0,0.0,0.0118343195266272,0.0148883374689826,0.0769230769230769,0.3318858560794044,0.1538461538461538,31,-0.2477411477411477,0.5079365079365079,0.8,0.0266666666666666,0.0,75,0.3466666666666667,-0.0147819907080423,0.064516129032258,0.0,0.0,0.5384615384615384,0.0,0.0133333333333333,0.0,3.0,0.0
65577,H2_30,0.0,0.0,0.0,0.0107142857142857,0.0,0.3111607142857143,0.1875,35,-0.3246642246642247,0.4776119402985074,0.5,0.0133333333333333,0.0,75,0.4266666666666667,-0.0451065583460427,0.0285714285714285,0.0,0.0,0.4545454545454545,0.0,0.0533333333333333,0.0,0.0,0.0
65579,H2_30,0.0,0.0,,0.2222222222222222,,0.2361111111111111,0.4444444444444444,2,,0.3333333333333333,,0.0,0.4444444444444444,75,0.75,-0.1893851653112169,0.0,0.0,0.0,,0.0,0.0833333333333333,0.0,0.0,0.0
65580,H2_30,0.0,0.0,0.0401785714285714,0.07734375,0.0714285714285714,0.4247767857142857,0.28125,40,-0.1818070818070818,0.0,0.0,0.0266666666666666,0.0,75,0.4266666666666667,-0.0560518319778835,0.05,0.0,0.0,0.3571428571428571,0.0,0.0533333333333333,0.1333333333333333,0.0,0.1066666666666666
65585,H2_30,0.0,0.0,0.0,0.0095648015303682,,0.0612147297943567,0.196078431372549,41,-0.3246642246642247,0.4459459459459459,0.4,0.0,0.1666666666666666,75,0.68,-0.0767725526986042,0.0,0.0,0.0,0.3333333333333333,0.0,0.1333333333333333,0.0,1.0,0.0
65586,H2_30,0.0,0.0,0.0329670329670329,0.0382653061224489,0.0,0.3866758241758242,0.2142857142857142,28,-0.1708180708180708,0.0,0.0,0.0133333333333333,0.1666666666666666,75,0.9333333333333332,-0.0827184986445502,0.0357142857142857,0.0,0.0,0.5384615384615384,0.0,0.12,0.0,3.0,0.0
65587,H2_30,0.0,0.0,0.1619047619047618,0.1619047619047618,,0.3087301587301587,0.3777777777777777,14,0.1039072039072038,0.0,0.0,0.0,0.25,75,0.6,0.0397815013554497,0.0,0.0,0.0,0.5,0.0,0.04,0.0,1.0,0.0
65588,H2_30,0.0,0.0,0.1127694859038142,0.0724946695095948,0.0,0.4959725183605781,0.2537313432835821,28,0.1197802197802197,0.4909090909090909,0.4285714285714285,0.0133333333333333,0.2,75,0.8933333333333333,-0.0318094077354593,0.0357142857142857,0.0,0.0,0.2222222222222222,0.0,0.2266666666666666,0.0,0.0,0.0
65589,H2_30,1.0,0.5,0.5,0.3333333333333333,,0.5416666666666666,0.5,3,0.6753357753357754,0.0,0.0,0.0,0.5,75,0.1666666666666666,-0.0227184986445502,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0
65590,H2_30,0.0,0.0,0.2857142857142857,,,0.3214285714285714,0.2857142857142857,0,0.6753357753357754,0.0,0.0,0.0,0.2857142857142857,75,0.5833333333333334,0.4772815013554498,,0.0,0.0,0.0,0.0,0.0499999999999999,0.0,1.0,0.0
65592,H2_30,0.0,0.0,0.0,0.0032467532467532,,0.0343614718614718,0.1071428571428571,66,-0.2016361609479794,0.5037593984962406,0.3333333333333333,0.0,0.0,75,0.3733333333333333,0.0598004514614102,0.0,0.0,0.0,0.5,0.0,0.0533333333333333,0.0,1.0,0.0
65594,H2_30,0.4736842105263157,0.4791666666666667,0.2774122807017544,0.2795138888888889,0.0,0.6603618421052632,0.4791666666666667,12,0.3773112074730732,0.0,0.0,0.0133333333333333,0.1666666666666666,75,0.64,0.1115966085207251,0.0833333333333333,2.0,0.0,0.4736842105263157,0.375,0.0266666666666666,0.0,1.0,0.0
65595,H2_30,0.0,0.0,0.0,0.0,,0.0,0.0,2,-0.2016361609479794,0.0,0.0,0.0,0.0,75,0.3,-0.1106256137014971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
65596,H2_30,0.5714285714285714,0.3902439024390244,0.1393728222996516,0.1170731707317073,,0.2618466898954704,0.3902439024390244,10,0.1555066961948776,0.0,0.0,0.0,0.4166666666666667,75,1.0933333333333333,0.0798505767746934,0.0,4.0,0.0,0.5714285714285714,0.0,0.0,0.0,2.0,0.0
65597,H2_30,0.0,0.0,0.024024024024024,0.0083160083160083,0.1111111111111111,0.3414472164472164,0.2162162162162162,26,-0.0905250498368683,0.0,0.0,0.0133333333333333,0.0,75,0.4933333333333333,0.1227077196318362,0.0384615384615384,0.0,0.0,0.2777777777777778,0.0,0.0933333333333333,0.0,1.0,0.0
65598,H2_30,,0.5,,0.0,,0.125,0.5,1,,0.0,0.0,0.0,0.5,75,0.8,-0.4439589470348304,0.0,1.0,0.0,,,0.0333333333333333,0.0,0.0,0.0
65599,H2_30,0.0,0.0,0.0416666666666666,0.0178571428571428,,0.1279761904761904,0.3333333333333333,56,-0.0766361609479794,0.5294117647058824,0.6,0.0,0.25,75,0.36,0.0854528176710519,0.0,0.0,0.0,0.375,0.0,0.04,0.0,0.0,0.0
65600,H2_30,0.0,0.0,0.0349946977730646,0.0425861401471157,,0.1393644060664209,0.2682926829268293,63,-0.0712013783392838,0.4424778761061947,0.2,0.0,0.5,75,0.5466666666666666,-0.0014810709286356,0.0,0.0,0.0,0.3043478260869565,0.0,0.08,0.0,1.0,0.0
65601,H2_30,0.0,0.0,0.3639705882352941,0.28125,,0.4273897058823529,0.5625,10,0.4454226625814323,0.0,0.0,0.0,0.8,75,0.64,0.0297252634914853,0.0,0.0,0.0,0.2941176470588235,0.0,0.0933333333333333,0.0,2.0,0.0
65602,H2_30,0.0,0.0,0.0178861788617886,0.0374361883153715,,0.1186235583286065,0.2682926829268293,43,-0.1349694942813128,0.4691358024691358,0.3157894736842105,0.0,0.4,75,0.5466666666666666,0.0251768554343053,0.0,0.0,0.0,0.3333333333333333,0.0,0.0533333333333333,0.0,0.0,0.0
65606,H2_30,0.0,0.0,0.0,0.0,,0.0,0.0,18,-0.2016361609479794,0.0,0.0,0.0,,75,0.0133333333333333,0.0417553386794553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39558,H1_15,0.0,0.0,,,,0.0,,4,,0.0,0.0,0.0,,15,0.0,-0.0123950049756501,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
39559,H1_15,0.0,0.0,0.0666666666666666,0.02,,0.1583333333333333,0.2,10,0.1791666666666666,0.5,,0.0,0.2,15,0.6666666666666666,-0.0123950049756501,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,3.0,0.0
39560,H1_15,0.0,0.0,0.0,0.0,,0.0,0.0,18,-0.1541666666666666,0.5135135135135135,0.0,0.0,0.0,15,0.4,0.0011185085378633,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0
39561,H1_15,0.0,0.0,,0.0,,0.0,0.0,14,,0.5483870967741935,,0.0,0.0,15,0.5333333333333333,0.0359920917985433,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
39562,H1_15,0.0,0.0,0.0,0.0096153846153846,,0.0504807692307692,0.125,13,-0.1541666666666666,0.48,1.0,0.0,0.125,15,0.5333333333333333,-0.0323950049756501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39563,H1_15,0.0,0.0,0.0,0.0153846153846153,,0.0743589743589743,0.2307692307692307,15,-0.1541666666666666,0.0,0.0,0.0,0.2307692307692307,15,0.8666666666666667,-0.0679505605312057,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,7.0,0.0
39564,H1_15,0.0,0.0,0.0,0.0,,0.125,0.5,6,-0.1541666666666666,0.0,0.0,0.0,0.5,15,0.8,-0.1123950049756501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39565,H1_15,0.0,0.0,,0.0,,0.375,0.5,1,,0.0,0.0,0.0666666666666666,0.5,15,0.5333333333333333,0.2376049950243498,1.0,0.0,0.0,,0.0,0.0,0.0666666666666666,0.0,0.0
39566,H1_15,0.5,0.9,0.0,0.45,,0.35,0.9,4,-0.1541666666666666,0.0,0.0,0.0,0.9,15,0.6666666666666666,-0.0123950049756501,0.0,3.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0
39568,H1_15,0.0,0.4285714285714285,0.2142857142857142,0.2571428571428571,,0.3821428571428571,0.4285714285714285,5,0.3458333333333333,0.0,0.0,0.0,0.4285714285714285,15,0.9333333333333332,-0.0123950049756501,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
39571,H1_15,0.6,0.4285714285714285,0.1714285714285714,0.1071428571428571,0.0,0.5196428571428571,0.4285714285714285,8,0.2458333333333333,0.0,0.0,0.0666666666666666,0.4285714285714285,15,1.4,-0.0123950049756501,0.125,5.0,0.3333333333333333,0.6,0.0,0.0,0.0666666666666666,5.0,0.0
39573,H1_15,0.0,0.0,,0.0,,0.0833333333333333,0.3333333333333333,19,,0.4722222222222222,,0.0,0.3333333333333333,15,0.4,-0.0495467893793252,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
39574,H1_15,0.0,0.0,0.074074074074074,0.1212121212121212,0.0,0.5252525252525253,0.2222222222222222,11,-0.137037037037037,0.4761904761904761,0.0,0.0666666666666666,0.2222222222222222,15,0.6,-0.0455785354110712,0.0909090909090909,0.0,0.2,0.0,0.0,0.0,0.0666666666666666,3.0,0.0
39575,H1_15,0.0,0.0,0.0,0.0,,0.0227272727272727,0.0909090909090909,20,-0.4703703703703704,0.5,,0.0,0.0909090909090909,15,0.7333333333333333,-0.0217690116015474,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
39576,H1_15,0.0,0.0,0.0,0.0588235294117647,,0.1274509803921568,0.1764705882352941,6,-0.4703703703703704,0.4545454545454545,1.0,0.0,0.1764705882352941,15,1.1333333333333333,-0.0672235570560929,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0
39577,H1_15,0.0,0.0,0.2142857142857142,0.0,,0.2321428571428571,0.4285714285714285,1,0.0296296296296296,0.0,0.0,0.0,0.4285714285714285,15,0.4666666666666667,0.1448976550651192,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0
39578,H1_15,0.0,0.0,0.303030303030303,0.2727272727272727,,0.4303030303030303,0.4545454545454545,5,0.1962962962962962,0.0,0.0,0.0,0.4545454545454545,15,0.7333333333333333,0.0236855338529979,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,3.0,0.0
39579,H1_15,1.0,0.125,0.125,0.0833333333333333,,0.4479166666666666,0.125,3,0.5296296296296297,0.0,0.0,0.0,0.125,15,0.5333333333333333,0.1032309883984525,0.0,2.0,0.0,1.0,,0.0,0.0,1.0,0.0
39580,H1_15,0.0,0.0,0.6666666666666666,0.5185185185185185,,0.611111111111111,0.6666666666666666,9,0.5296296296296297,0.0,0.0,0.0,0.6666666666666666,15,0.4,0.0045467778721367,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,7.0,0.0
39582,H1_15,0.0,0.0,,,,0.0,,12,,0.0,0.0,0.0,,15,0.0,-0.0672235570560929,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
39584,H1_15,0.0,0.0,0.0303030303030303,0.0209790209790209,,0.1637529137529137,0.0909090909090909,13,-0.137037037037037,0.0,0.0,0.0,0.0909090909090909,15,0.7333333333333333,-0.0217690116015474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
39585,H1_15,0.0,0.0,0.2,0.1538461538461538,,0.3019230769230769,0.5,13,-0.0703703703703703,0.0,0.0,0.0,0.5,15,0.5333333333333333,-0.0032504930830289,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,0.0
39558,H1_30,0.0,0.0,,,,0.0,,7,,0.0,0.0,0.0,,30,0.0,-0.0376156338082313,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
39559,H1_30,0.0,0.0,0.0833333333333333,0.0277777777777777,,0.1736111111111111,0.25,27,0.0699735449735449,0.5,0.0,0.0,0.3333333333333333,30,0.5333333333333333,0.000845904653307,0.0,0.0,0.0,0.6666666666666666,0.0,0.0333333333333333,0.0,3.0,0.0
39560,H1_30,0.0,0.0,0.0,0.0,,0.0,0.0,27,-0.2633597883597883,0.509090909090909,0.0,0.0,0.0,30,0.3,0.0099368137442161,0.0,0.0,0.0,0.5,0.0,0.0666666666666666,0.0,0.0,0.0
39561,H1_30,0.0,0.0,,0.0,,0.0075757575757575,0.0,33,,0.5285714285714286,,0.0,0.0,30,0.3,0.0294173332247356,0.0,0.0,0.0,,0.0,0.0333333333333333,0.0,0.0,0.0
39562,H1_30,0.0,0.0,0.0833333333333333,0.03125,,0.2135416666666666,0.1666666666666666,16,0.2366402116402116,0.4666666666666667,1.0,0.0,0.25,30,0.4,-0.0324874286800262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39563,H1_30,0.0,0.0,0.0,0.0076726342710997,,0.0549872122762148,0.1764705882352941,23,-0.2633597883597883,0.0,0.0,0.0,0.0,30,0.5666666666666667,-0.0340378162769254,0.0,0.0,0.0,0.3,0.0,0.0333333333333333,0.0,3.0,0.0
39564,H1_30,0.0,0.0,0.1714285714285714,0.0408163265306122,,0.2309523809523809,0.4285714285714285,21,0.1366402116402116,0.0,0.0,0.0,0.3333333333333333,30,0.7,-0.0241540953466929,0.0,0.0,0.0,0.4,0.0,0.0333333333333333,0.0,4.0,0.0
39565,H1_30,0.0,0.0,0.0,0.0595238095238095,0.0,0.3809523809523809,0.3571428571428571,6,-0.2633597883597883,0.0,0.0,0.0666666666666666,0.1666666666666666,30,0.4666666666666667,0.0722744760818784,0.3333333333333333,0.0,0.1333333333333333,0.0,0.0,-0.0333333333333333,0.0666666666666666,2.0,-0.0333333333333333
39566,H1_30,0.6666666666666666,0.7368421052631579,0.2456140350877192,0.3684210526315789,0.0,0.6425438596491229,0.7368421052631579,8,0.0699735449735449,0.0,0.0,0.0333333333333333,0.5555555555555556,30,0.6333333333333333,0.0302576693591894,0.125,3.0,0.0666666666666666,0.6666666666666666,0.0,0.0,0.0666666666666666,1.0,0.0
39568,H1_30,0.125,0.4482758620689655,0.168103448275862,0.1961206896551724,0.0,0.5651939655172413,0.4482758620689655,16,0.1116402116402116,0.0,0.0,0.0333333333333333,0.4666666666666667,30,0.9666666666666668,-0.0152831276047574,0.0625,3.0,0.4,0.125,0.1666666666666666,0.0666666666666666,0.0666666666666666,6.0,0.0666666666666666
39571,H1_30,0.5714285714285714,0.3529411764705882,0.1512605042016806,0.1008403361344537,0.0,0.5168067226890756,0.3529411764705882,14,0.1652116402116402,0.0,0.0,0.1,0.2307692307692307,30,1.1333333333333333,0.000845904653307,0.2142857142857142,4.0,0.2666666666666666,0.5714285714285714,0.0,0.0333333333333333,0.1333333333333333,2.0,0.0666666666666666
39573,H1_30,0.0,0.0,,0.0,,0.0357142857142857,0.1428571428571428,25,,0.4680851063829787,,0.0,0.0,30,0.4666666666666667,-0.0490555538885157,0.0,0.0,0.0,,0.0,-0.0333333333333333,0.0,0.0,-0.0
39574,H1_30,0.0,0.0,0.1176470588235294,0.1098039215686274,0.0,0.5504901960784314,0.2352941176470588,15,0.0799382716049382,0.53125,0.5,0.0333333333333333,0.25,30,0.5666666666666667,0.0141093397285054,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39575,H1_30,0.0,0.0,0.0,0.0,,0.0263157894736842,0.1052631578947368,27,-0.4200617283950617,0.4807692307692308,1.0,0.0,0.125,30,0.6333333333333333,-0.0363714295022637,0.0,0.0,0.0,0.6666666666666666,0.0,0.0333333333333333,0.0,2.0,0.0
39576,H1_30,0.0,0.0,0.0,0.0173160173160173,,0.066017316017316,0.1212121212121212,14,-0.4200617283950617,0.4814814814814814,0.6666666666666666,0.0,0.0625,30,1.1,-0.035659178790013,0.0,0.0,0.0,0.25,0.0,-0.1333333333333333,0.0,2.0,-0.0
39577,H1_30,0.0,0.0,0.1764705882352941,0.0980392156862745,,0.3068627450980392,0.2941176470588235,6,0.1799382716049382,0.0,0.0,0.0,0.2,30,0.5666666666666667,0.0213208781900439,0.0,0.0,0.0,0.4,0.0,-0.0333333333333333,0.0,3.0,-0.0
39578,H1_30,0.0,0.0,0.1052631578947368,0.0861244019138755,,0.2304625199362041,0.3157894736842105,11,-0.0867283950617284,0.0,0.0,0.0,0.125,30,0.6333333333333333,0.004598470163288,0.0,0.0,0.0,0.3333333333333333,0.0,0.0333333333333333,0.0,3.0,0.0
39579,H1_30,1.0,0.2727272727272727,0.2727272727272727,0.1818181818181818,,0.4848484848484848,0.2727272727272727,3,0.5799382716049383,0.0,0.0,0.0,0.6666666666666666,30,0.3666666666666666,0.1495260063951721,0.0,1.0,0.0,1.0,,0.0333333333333333,0.0,1.0,0.0
39580,H1_30,0.0,0.0,0.3365384615384615,0.2447552447552447,,0.4739947552447552,0.3846153846153846,11,0.4549382716049382,0.0,0.0,0.0,0.1428571428571428,30,0.4333333333333333,0.004598470163288,0.0,0.0,0.0,0.125,0.0,-0.0666666666666666,0.0,1.0,-0.0
39582,H1_30,0.0,0.0,,,,0.0,,18,,0.0,0.0,0.0,,30,0.0,-0.0625952057260399,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
39584,H1_30,0.0,0.0,0.0125,0.0065217391304347,,0.1076086956521739,0.05,23,-0.1700617283950617,0.0,0.0,0.0,0.0,30,0.6666666666666666,-0.0171406602714945,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,1.0,0.0
39585,H1_30,0.0,0.0,0.101010101010101,0.0909090909090909,,0.2191919191919191,0.4545454545454545,20,-0.1978395061728395,0.0,0.0,0.0,0.3333333333333333,30,0.3666666666666666,0.0066688635380293,0.0,0.0,0.0,0.4444444444444444,0.0,0.0333333333333333,0.0,4.0,0.0
39558,H1_45,0.0,0.0,,,,0.0,,9,,0.0,0.0,0.0,,45,0.0,-0.0075083584300826,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
39559,H1_45,0.0,0.0,0.0743801652892561,0.0380549682875264,,0.1712473572938689,0.2727272727272727,43,-0.0009077342410676,0.4756097560975609,0.25,0.0,0.3333333333333333,45,0.4888888888888889,-0.0318986023325217,0.0,0.0,0.0,0.4545454545454545,0.0,0.0666666666666666,0.0,5.0,0.0
39560,H1_45,0.0,0.0,0.0,0.0,,0.0,0.0,34,-0.2736350069683403,0.5,0.0,0.0,0.0,45,0.2666666666666666,-0.0075083584300826,0.0,0.0,0.0,0.3333333333333333,0.0,0.0444444444444444,0.0,1.0,0.0
39561,H1_45,0.0,0.0,,0.0016611295681063,,0.0236710963455149,0.0714285714285714,43,,0.5274725274725275,,0.0,0.2,45,0.3111111111111111,0.0199641690424448,0.0,0.0,0.0,,0.0,0.0222222222222222,0.0,0.0,0.0
39562,H1_45,0.0,0.0,0.0571428571428571,0.0259740259740259,,0.1811688311688312,0.1428571428571428,22,0.1263649930316597,0.4883720930232558,1.0,0.0,0.1111111111111111,45,0.4666666666666667,-0.0191362654068268,0.0,0.0,0.0,0.6,0.0,-0.0888888888888888,0.0,3.0,-0.0
39563,H1_45,0.0,0.0,0.0,0.0069930069930069,0.0,0.043997668997669,0.1153846153846153,33,-0.2736350069683403,0.0,0.0,0.0222222222222222,0.0,45,0.5777777777777777,-0.0313178822396065,0.0303030303030303,0.0,0.2,0.2307692307692307,0.0,-0.0666666666666666,0.0666666666666666,3.0,-0.0666666666666666
39564,H1_45,0.0,0.0,0.1577060931899641,0.0611790878754171,,0.242924236806328,0.3548387096774194,29,0.1708094374761041,0.0,0.0,0.0,0.2,45,0.6888888888888889,-0.0445453954671197,0.0,0.0,0.0,0.4444444444444444,0.0,0.0222222222222222,0.0,4.0,0.0
39565,H1_45,0.0,0.0,0.0,0.055,0.0,0.39125,0.44,8,-0.2736350069683403,0.0,0.0,0.0444444444444444,0.5454545454545454,45,0.5555555555555556,0.0480471971254728,0.25,0.0,0.0,0.0,0.0,-0.1555555555555555,0.0,1.0,-0.0
39566,H1_45,0.7142857142857143,0.6153846153846154,0.1758241758241758,0.2051282051282051,0.0,0.5586080586080586,0.6153846153846154,12,0.0120792787459453,0.0,0.0,0.0222222222222222,0.2857142857142857,45,0.5777777777777777,0.0639202129984887,0.0833333333333333,2.0,0.0,0.7142857142857143,0.0,0.0444444444444444,0.0,4.0,0.0
39568,H1_45,0.2222222222222222,0.3953488372093023,0.1757105943152454,0.1627906976744186,0.0,0.5628894968840249,0.3953488372093023,17,0.1708094374761041,0.0,0.0,0.0222222222222222,0.2857142857142857,45,0.9555555555555556,-0.0075083584300826,0.0588235294117647,4.0,0.0,0.2222222222222222,0.1666666666666666,0.0,0.0,1.0,0.0
39571,H1_45,0.5384615384615384,0.3260869565217391,0.2006688963210702,0.102974828375286,0.1538461538461538,0.5643152613976412,0.3260869565217391,19,0.3417496084162751,0.0,0.0,0.0888888888888888,0.25,45,1.022222222222222,0.0174916415699173,0.2105263157894736,4.0,0.4,0.5384615384615384,0.0,0.0222222222222222,0.0666666666666666,6.0,0.0222222222222222
39573,H1_45,0.0,0.0,0.0,0.0,,0.0462962962962962,0.1851851851851851,32,-0.4191666666666666,0.4754098360655737,1.0,0.0,0.2307692307692307,45,0.6,-0.0362949057285616,0.0,0.0,0.0,0.0,0.0,-0.0666666666666666,0.0,1.0,-0.0
39574,H1_45,0.0,0.0,0.0615384615384615,0.0692307692307692,0.0,0.5009615384615385,0.1538461538461538,20,-0.0191666666666666,0.5121951219512195,0.5,0.0444444444444444,0.0,45,0.5777777777777777,0.0004903801570841,0.1,0.0,0.0666666666666666,0.2,0.0,0.0444444444444444,0.0666666666666666,1.0,0.0444444444444444
39575,H1_45,0.0,0.0,0.057471264367816,0.02210433244916,,0.1584880636604774,0.1724137931034483,39,-0.0858333333333333,0.48,1.0,0.0,0.3,45,0.6444444444444445,-0.0317047417941354,0.0,0.0,0.0,0.6666666666666666,0.0,0.1111111111111111,0.0,3.0,0.0
39576,H1_45,0.0,0.0,0.0292682926829268,0.0462130937098844,,0.1655327342747111,0.1463414634146341,19,-0.2191666666666666,0.4571428571428571,0.5,0.0,0.25,45,0.9111111111111112,-0.0545618846512782,0.0,0.0,0.0,0.2,0.0,0.1333333333333333,0.0,1.0,0.0
39577,H1_45,0.0,0.0,0.1851851851851851,0.1346801346801346,,0.3439604377104377,0.2962962962962963,11,0.2058333333333333,0.0,0.0,0.0,0.3,45,0.6,-0.0117047417941353,0.0,0.0,0.0,0.375,0.0,-0.0666666666666666,0.0,3.0,-0.0
39578,H1_45,0.0,0.0,0.1153846153846153,0.081447963800905,,0.2709276018099548,0.2307692307692307,17,0.0808333333333333,0.0,0.0,0.0,0.0,45,0.5777777777777777,-0.0268562569456505,0.0,0.0,0.0,0.375,0.0,0.0222222222222222,0.0,2.0,0.0
39579,H1_45,1.0,0.1875,0.140625,0.09375,,0.359375,0.1875,4,0.3308333333333333,0.0,0.0,0.0,0.0,45,0.3555555555555555,0.2025809724915789,0.0,2.0,0.0,1.0,,-0.0222222222222222,0.0,2.0,-0.0
39580,H1_45,0.0,0.0,0.2782608695652174,0.2318840579710144,,0.4536231884057971,0.3478260869565217,15,0.3808333333333334,0.0,0.0,0.0,0.3,45,0.5111111111111111,0.0044242904639291,0.0,0.0,0.0,0.1,0.0,-0.0888888888888889,0.0,2.0,-0.0
39582,H1_45,0.0,0.0,,0.0,,0.0,0.0,18,,0.0,0.0,0.0,0.0,45,0.0222222222222222,-0.0571592872486808,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
39584,H1_45,0.0,0.0,0.0185185185185185,0.0079365079365079,,0.1078042328042328,0.074074074074074,28,-0.1691666666666666,0.0,0.0,0.0,0.1428571428571428,45,0.6,-0.0029328119695739,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0
39585,H1_45,0.0,0.0,0.1403508771929824,0.0902255639097744,,0.2421679197994987,0.4210526315789473,28,-0.0858333333333333,0.0,0.0,0.0,0.375,45,0.4222222222222222,0.0137189870194239,0.0,0.0,0.0,0.5,0.0,-0.0666666666666666,0.0,3.0,-0.0
