player_appearance_id,checkpoint,scored_after,fixture_id,is_home,position,jersey_number,ratio_peak_speed,minutes_remaining,last15_passes_top_third,runs_per_minute_played,cumul_sprints,minute_out,formation_offensiveness,ratio_passes_top_third,top_third_press_share_above_team_avg
39703,H1_30,0.0,1165.0,False,D,5.0,4.017400204708291,8.0,,0.3333333333333333,8.0,83.0,20.0,,0.1518267086448905
39706,H1_30,0.0,1165.0,False,D,6.0,3.439000960614794,15.0,,0.6333333333333333,3.0,90.0,20.0,,0.3518267086448904
39707,H1_30,0.0,1165.0,False,M,8.0,4.931930693069306,15.0,4.0,0.8,6.0,90.0,20.0,1.0,-0.0291256723074904
39709,H1_30,0.0,1165.0,False,A,9.0,5.0,3.0,2.0,0.7666666666666667,8.0,78.0,20.0,1.0,0.0487964056145874
39711,H1_30,0.0,1165.0,False,A,10.0,2.544182621502209,15.0,14.0,0.0333333333333333,5.0,90.0,20.0,1.0,
39712,H1_30,0.0,1165.0,False,A,11.0,0.5333333333333333,15.0,1.0,0.5666666666666667,1.0,90.0,20.0,0.5333333333333333,0.0017316017316017
39713,H1_30,0.0,1165.0,False,M,18.0,4.477866061293984,15.0,11.0,0.4333333333333333,13.0,90.0,20.0,1.0,-0.1232683982683982
39715,H1_30,0.0,1165.0,False,M,19.0,4.814814814814815,3.0,4.0,0.5333333333333333,3.0,78.0,20.0,1.0,-0.1232683982683982
39716,H1_30,0.0,1166.0,True,M,4.0,1.0,75.0,7.0,0.2666666666666666,2.0,90.0,20.0,1.0,-0.1232683982683982
39717,H1_30,0.0,1166.0,True,D,5.0,1.0,75.0,,0.5666666666666667,0.0,90.0,20.0,,0.210064935064935
39718,H1_30,0.0,1166.0,True,M,6.0,1.0,72.0,1.0,0.6333333333333333,1.0,87.0,20.0,1.0,-0.1232683982683982
39719,H1_30,1.0,1166.0,True,A,7.0,1.0,49.0,1.0,0.8333333333333334,1.0,64.0,20.0,1.0,0.2403679653679654
39720,H1_30,0.0,1166.0,True,A,9.0,1.0,75.0,6.0,0.6666666666666666,1.0,90.0,20.0,1.0,0.1624458874458874
39723,H1_30,0.0,1166.0,True,A,13.0,1.0,66.0,6.0,0.6333333333333333,2.0,81.0,20.0,1.0,0.0017316017316017
39724,H1_30,0.0,1166.0,True,M,14.0,1.0,66.0,2.0,0.5,2.0,81.0,20.0,1.0,-0.1232683982683982
39695,H1_45,0.0,1166.0,True,D,18.0,1.0,75.0,,0.0444444444444444,1.0,90.0,20.0,,-0.2680935226389772
39696,H1_45,0.0,1166.0,True,D,19.0,1.0,75.0,1.0,0.5111111111111111,2.0,90.0,20.0,1.0,0.0652398106943561
39697,H1_45,0.0,1166.0,True,M,22.0,1.0,71.0,5.0,0.4222222222222222,3.0,86.0,20.0,1.0,0.2319064773610228
39698,H1_45,0.0,1166.0,False,D,2.0,1.0,75.0,23.0,0.2666666666666666,2.0,90.0,17.0,1.0,-0.2680935226389772
39699,H1_45,0.0,1166.0,False,D,4.0,1.0,75.0,6.0,0.4666666666666667,0.0,90.0,17.0,1.0,-0.2680935226389772
39700,H1_45,1.0,1166.0,False,D,5.0,1.0,75.0,,0.5333333333333333,0.0,90.0,17.0,,-0.1771844317298862
39702,H1_45,0.0,1166.0,False,M,8.0,1.0,69.0,31.0,0.2888888888888888,1.0,84.0,17.0,1.0,0.1934449388994844
39703,H1_45,1.0,1166.0,False,A,9.0,1.0,54.0,10.0,0.3777777777777777,3.0,69.0,17.0,1.0,0.2319064773610228
39706,H1_45,0.0,1166.0,False,M,10.0,1.0,54.0,12.0,0.5777777777777777,2.0,69.0,17.0,1.0,0.2652398106943561
39707,H1_45,0.0,1166.0,False,M,11.0,1.0,63.0,33.0,0.6666666666666666,4.0,78.0,17.0,1.0,-0.0458713004167549
39709,H1_45,0.0,1166.0,False,D,14.0,1.0,75.0,15.0,0.6444444444444445,1.0,90.0,17.0,1.0,0.0395987850533305
39711,H1_45,1.0,1166.0,False,M,19.0,1.0,75.0,26.0,0.0222222222222222,4.0,90.0,17.0,1.0,
39712,H1_45,0.0,1166.0,False,M,20.0,1.0,69.0,22.0,0.5111111111111111,3.0,84.0,17.0,1.0,0.0694804108934543
39713,H1_45,0.0,1166.0,True,M,4.0,1.8211009174311923,60.0,7.0,0.3333333333333333,4.0,90.0,20.0,1.0,-0.1913891543239369
39715,H1_45,0.0,1166.0,True,D,5.0,2.0,60.0,,0.4444444444444444,1.0,90.0,20.0,,-0.1913891543239369
39716,H1_45,0.0,1166.0,True,M,6.0,1.780246913580247,57.0,1.0,0.2666666666666666,2.0,87.0,20.0,1.0,-0.1913891543239369
39717,H1_45,1.0,1166.0,True,A,7.0,2.0,34.0,1.0,0.4444444444444444,2.0,64.0,20.0,1.0,0.183610845676063
39718,H1_45,0.0,1166.0,True,A,9.0,2.0,60.0,6.0,0.5333333333333333,4.0,90.0,20.0,1.0,-0.1913891543239369
39719,H1_45,0.0,1166.0,True,A,13.0,2.0,51.0,6.0,0.6444444444444445,5.0,81.0,20.0,1.0,0.2701493072145246
39720,H1_45,0.0,1166.0,True,M,14.0,1.891959798994975,51.0,2.0,0.7111111111111111,5.0,81.0,20.0,1.0,0.108610845676063
39723,H1_45,0.0,1166.0,True,D,18.0,1.9654255319148937,60.0,,0.4444444444444444,2.0,90.0,20.0,,0.0943251313903487
39724,H1_45,0.0,1166.0,True,D,19.0,1.7866323907455013,60.0,1.0,0.4666666666666667,2.0,90.0,20.0,1.0,0.0393800764452938
39695,H2_15,0.0,1166.0,True,M,22.0,1.7224770642201832,56.0,5.0,0.0333333333333333,4.0,86.0,20.0,1.0,-0.29359176177358
39696,H2_15,0.0,1166.0,False,D,2.0,1.9105199516324065,60.0,23.0,0.5166666666666667,5.0,90.0,17.0,1.0,-0.0435917617735799
39697,H2_15,0.0,1166.0,False,D,4.0,2.0,60.0,6.0,0.4833333333333333,1.0,90.0,17.0,1.0,0.2778368096549914
39698,H2_15,1.0,1166.0,False,D,5.0,2.0,60.0,,0.3166666666666666,0.0,90.0,17.0,,-0.29359176177358
39699,H2_15,0.0,1166.0,False,M,8.0,1.5430038510911424,54.0,31.0,0.4166666666666667,1.0,84.0,17.0,1.0,-0.29359176177358
39700,H2_15,1.0,1166.0,False,A,9.0,2.0,39.0,10.0,0.45,8.0,69.0,17.0,1.0,-0.202682670864489
39702,H2_15,0.0,1166.0,False,M,10.0,1.6183035714285712,39.0,12.0,0.4166666666666667,3.0,69.0,17.0,1.0,0.20640823822642
39703,H2_15,0.0,1166.0,False,M,11.0,1.788235294117647,48.0,33.0,0.3666666666666666,6.0,78.0,17.0,1.0,0.20640823822642
39706,H2_15,0.0,1166.0,False,D,14.0,2.0,60.0,15.0,0.6833333333333333,5.0,90.0,17.0,1.0,0.30640823822642
39707,H2_15,1.0,1166.0,False,M,19.0,2.0,60.0,26.0,0.7666666666666667,6.0,90.0,17.0,1.0,-0.0208644890463072
39709,H2_15,0.0,1166.0,False,M,20.0,1.830551989730424,54.0,22.0,0.7166666666666667,3.0,84.0,17.0,1.0,0.1508526826708644
39711,H2_15,0.0,1166.0,True,M,4.0,2.346330275229358,45.0,7.0,0.0166666666666666,4.0,90.0,20.0,1.0,
39712,H2_15,0.0,1166.0,True,D,5.0,2.526315789473684,45.0,,0.5833333333333334,2.0,90.0,20.0,,0.0474786324786324
39713,H2_15,0.0,1166.0,True,M,6.0,2.9629629629629632,42.0,1.0,0.45,4.0,87.0,20.0,1.0,-0.1747435897435897
39715,H2_15,1.0,1166.0,True,A,7.0,2.7275943396226414,19.0,1.0,0.4333333333333333,4.0,64.0,20.0,1.0,-0.1747435897435897
39716,H2_15,0.0,1166.0,True,A,9.0,2.510144927536232,45.0,6.0,0.2833333333333333,6.0,90.0,20.0,1.0,-0.1747435897435897
39717,H2_15,0.0,1166.0,True,A,13.0,3.0,36.0,6.0,0.55,9.0,81.0,20.0,1.0,0.2141452991452991
39718,H2_15,0.0,1166.0,True,M,14.0,3.0,36.0,2.0,0.5833333333333334,9.0,81.0,20.0,1.0,-0.1747435897435897
39719,H2_15,0.0,1166.0,True,D,18.0,3.0,45.0,,0.6166666666666667,4.0,90.0,20.0,,0.2141452991452991
39720,H2_15,0.0,1166.0,True,D,19.0,3.0,45.0,1.0,0.6833333333333333,4.0,90.0,20.0,1.0,0.0919230769230769
39723,H2_15,0.0,1166.0,True,M,22.0,2.635321100917431,41.0,5.0,0.5,5.0,86.0,20.0,1.0,0.0752564102564102
39724,H2_15,0.0,1166.0,False,D,2.0,3.0,45.0,23.0,0.5,10.0,90.0,17.0,1.0,0.056025641025641
39695,H2_30,0.0,1166.0,False,D,4.0,2.903722721437741,45.0,6.0,0.0266666666666666,3.0,90.0,17.0,1.0,-0.274537962037962
39697,H2_30,1.0,1166.0,False,D,5.0,3.0,45.0,,0.48,2.0,90.0,17.0,,0.1100774225774225
39698,H2_30,0.0,1166.0,False,M,8.0,2.9422336328626444,39.0,31.0,0.28,3.0,84.0,17.0,1.0,-0.274537962037962
39699,H2_30,1.0,1166.0,False,A,9.0,2.506417736289382,24.0,10.0,0.3466666666666667,9.0,69.0,17.0,1.0,-0.274537962037962
39700,H2_30,0.0,1166.0,False,M,10.0,2.9263392857142856,24.0,12.0,0.4533333333333333,6.0,69.0,17.0,1.0,-0.1316808191808192
39701,H2_30,0.0,1166.0,False,M,11.0,3.0,33.0,33.0,0.6666666666666666,9.0,78.0,17.0,1.0,
39703,H2_30,0.0,1166.0,False,D,14.0,2.7942681678607983,45.0,15.0,0.4133333333333333,8.0,90.0,17.0,1.0,0.1800074925074924
39704,H2_30,0.0,1166.0,False,M,19.0,2.465845464725644,45.0,26.0,1.5,7.0,90.0,17.0,1.0,
39705,H2_30,0.0,1166.0,False,M,20.0,2.664955070603338,39.0,22.0,0.0,3.0,84.0,17.0,1.0,
39707,H2_30,0.0,1166.0,True,M,4.0,3.7844036697247705,30.0,7.0,0.7733333333333333,9.0,90.0,20.0,1.0,-0.0602522477522477
39708,H2_30,0.0,1166.0,True,D,5.0,3.5834266517357225,30.0,,1.4166666666666667,4.0,90.0,20.0,,0.725462037962038
39711,H2_30,0.0,1166.0,True,M,6.0,3.837037037037037,27.0,1.0,0.0133333333333333,7.0,87.0,20.0,1.0,
39712,H2_30,0.0,1166.0,True,A,7.0,3.55188679245283,4.0,1.0,0.56,8.0,64.0,20.0,1.0,0.0772953625894802
39713,H2_30,0.0,1166.0,True,A,9.0,3.3198067632850243,30.0,6.0,0.4533333333333333,13.0,90.0,20.0,1.0,-0.1560379707438531
39715,H2_30,0.0,1166.0,True,A,13.0,3.632277834525026,21.0,6.0,0.4133333333333333,13.0,81.0,20.0,1.0,-0.1560379707438531
39716,H2_30,0.0,1166.0,True,M,14.0,3.450602409638554,21.0,2.0,0.32,10.0,81.0,20.0,1.0,-0.1560379707438531
39718,H2_30,0.0,1166.0,True,D,18.0,3.178997613365155,30.0,,0.64,4.0,90.0,20.0,,-0.1560379707438531
39719,H2_30,0.0,1166.0,True,D,19.0,3.530973451327434,30.0,1.0,0.5733333333333334,6.0,90.0,20.0,1.0,0.2439620292561469
39720,H2_30,0.0,1166.0,True,M,22.0,3.5871559633027523,26.0,5.0,0.68,6.0,86.0,20.0,1.0,0.0939620292561469
39721,H2_30,0.0,1166.0,False,D,2.0,3.980952380952381,30.0,23.0,0.75,14.0,90.0,17.0,1.0,
39723,H2_30,0.0,1166.0,False,D,4.0,4.0,30.0,6.0,0.6133333333333333,6.0,90.0,17.0,1.0,0.0792561469032057
39724,H2_30,1.0,1166.0,False,D,5.0,3.735660847880299,30.0,,0.5466666666666666,3.0,90.0,17.0,,0.1296763149704326
39742,H1_15,0.0,1166.0,False,M,8.0,3.686777920410783,24.0,31.0,0.6,4.0,84.0,17.0,1.0,-0.1345238095238095
39743,H1_15,0.0,1166.0,False,A,9.0,3.663943990665111,9.0,10.0,0.2666666666666666,11.0,69.0,17.0,1.0,-0.3845238095238095
39744,H1_15,0.0,1166.0,False,M,10.0,3.7678571428571423,9.0,12.0,0.3333333333333333,10.0,69.0,17.0,1.0,-0.0511904761904761
39745,H1_15,0.0,1166.0,False,M,11.0,4.0,18.0,33.0,0.2666666666666666,12.0,78.0,17.0,1.0,0.6154761904761905
39746,H1_15,0.0,1166.0,False,D,14.0,3.3694984646878203,30.0,15.0,0.8666666666666667,13.0,90.0,17.0,1.0,0.1154761904761905
39749,H1_15,0.0,1166.0,False,M,19.0,3.829787234042554,30.0,26.0,0.9333333333333332,9.0,90.0,17.0,1.0,0.2821428571428571
39750,H1_15,0.0,1166.0,False,M,20.0,4.0,24.0,22.0,0.8666666666666667,7.0,84.0,17.0,1.0,-0.3845238095238095
39751,H1_15,0.0,1166.0,True,M,4.0,4.386467889908257,15.0,7.0,0.0,10.0,90.0,20.0,1.0,
39752,H1_15,0.0,1166.0,True,D,5.0,4.428891377379619,15.0,,0.4666666666666667,7.0,90.0,20.0,,-0.3845238095238095
39753,H1_15,0.0,1166.0,True,M,6.0,4.864197530864198,12.0,1.0,0.6,9.0,87.0,20.0,1.0,0.2821428571428571
39756,H1_15,0.0,1166.0,True,A,9.0,4.096618357487923,15.0,6.0,0.7333333333333333,15.0,90.0,20.0,1.0,0.044047619047619
39757,H1_15,0.0,1166.0,True,M,10.0,0.8,15.0,5.0,0.0,0.0,90.0,20.0,0.8,
39758,H1_15,0.0,1166.0,True,A,13.0,4.21859039836568,6.0,6.0,1.0666666666666669,16.0,81.0,20.0,1.0,-0.0069143819143819
39759,H1_15,0.0,1166.0,True,M,14.0,4.162650602409638,6.0,2.0,0.2666666666666666,10.0,81.0,20.0,1.0,-0.2796416546416546
39760,H1_15,0.0,1166.0,True,D,18.0,5.0,15.0,,0.1333333333333333,5.0,90.0,20.0,,
39762,H1_15,0.0,1166.0,True,D,19.0,3.888274336283186,15.0,1.0,0.6,6.0,90.0,20.0,1.0,-0.2796416546416546
39763,H1_15,0.0,1166.0,True,M,22.0,5.0,11.0,5.0,1.1333333333333333,10.0,86.0,20.0,1.0,0.7203583453583453
39764,H1_15,0.0,1166.0,False,D,2.0,5.0,15.0,23.0,0.4,17.0,90.0,17.0,1.0,0.006072631072631
39765,H1_15,0.0,1166.0,False,D,4.0,4.529411764705882,15.0,6.0,1.0,7.0,90.0,17.0,1.0,0.2203583453583453
39766,H1_15,1.0,1166.0,False,D,5.0,4.089775561097257,15.0,,0.3333333333333333,3.0,90.0,17.0,,-0.2796416546416546
39769,H1_15,0.0,1166.0,False,M,8.0,4.460847240051348,9.0,31.0,0.9333333333333332,4.0,84.0,17.0,1.0,0.0536916786916786
39770,H1_15,0.0,1166.0,False,M,11.0,5.0,3.0,33.0,1.2,13.0,78.0,17.0,1.0,-0.1546416546416546
39742,H1_30,0.0,1166.0,False,D,14.0,4.385875127942682,15.0,15.0,0.6333333333333333,16.0,90.0,17.0,1.0,0.1398809523809523
39743,H1_30,0.0,1166.0,False,A,18.0,0.4666666666666667,15.0,2.0,0.2,2.0,90.0,17.0,0.4666666666666667,-0.2886904761904761
39744,H1_30,0.0,1166.0,False,M,19.0,4.092945128779395,15.0,26.0,0.3333333333333333,10.0,90.0,17.0,1.0,-0.0886904761904761
39745,H1_30,0.0,1166.0,False,M,20.0,3.9066059225512535,9.0,22.0,0.3,7.0,84.0,17.0,1.0,0.1113095238095238
39746,H1_30,0.0,1166.0,False,M,21.0,0.4666666666666667,15.0,6.0,0.7333333333333333,1.0,90.0,17.0,0.4666666666666667,0.2113095238095238
39749,H1_30,0.0,1167.0,True,D,2.0,1.0,75.0,12.0,0.7666666666666667,0.0,90.0,19.0,1.0,0.3363095238095238
39750,H1_30,0.0,1167.0,True,D,3.0,1.0,75.0,,0.8,1.0,90.0,19.0,,-0.2886904761904761
39751,H1_30,0.0,1167.0,True,D,4.0,1.0,75.0,1.0,0.0,0.0,90.0,19.0,1.0,
39752,H1_30,0.0,1167.0,True,M,6.0,1.0,75.0,15.0,0.4333333333333333,2.0,90.0,19.0,1.0,-0.2886904761904761
39753,H1_30,1.0,1167.0,True,M,8.0,1.0,31.0,1.0,0.4333333333333333,2.0,46.0,19.0,1.0,0.1113095238095238
39756,H1_30,1.0,1167.0,True,A,9.0,1.0,46.0,2.0,0.7333333333333333,1.0,61.0,19.0,1.0,0.0446428571428571
39757,H1_30,0.0,1167.0,True,M,10.0,1.0,54.0,9.0,0.0,1.0,69.0,19.0,1.0,-0.2714615598305438
39758,H1_30,0.0,1167.0,True,D,13.0,1.0,75.0,8.0,0.9,1.0,90.0,19.0,1.0,0.1035384401694561
39759,H1_30,1.0,1167.0,True,A,17.0,1.0,31.0,5.0,0.2666666666666666,0.0,46.0,19.0,1.0,-0.2714615598305438
39760,H1_30,0.0,1167.0,True,A,21.0,1.0,31.0,8.0,0.1666666666666666,3.0,46.0,19.0,1.0,-0.2714615598305438
39762,H1_30,0.0,1167.0,False,D,2.0,1.0,75.0,2.0,0.5,1.0,90.0,16.0,1.0,-0.1805524689214529
39763,H1_30,0.0,1167.0,False,D,3.0,1.0,75.0,5.0,1.0,0.0,90.0,16.0,1.0,0.4428241544551705
39764,H1_30,0.0,1167.0,False,M,6.0,1.0,75.0,7.0,0.5,2.0,90.0,16.0,1.0,-0.0214615598305438
39765,H1_30,0.0,1167.0,False,M,8.0,1.0,68.0,14.0,0.8333333333333334,0.0,83.0,16.0,1.0,0.4344207931106327
39766,H1_30,0.0,1167.0,False,A,9.0,1.0,75.0,7.0,0.5333333333333333,0.0,90.0,16.0,1.0,-0.0714615598305438
39769,H1_30,0.0,1167.0,False,M,10.0,1.0,54.0,10.0,0.7,0.0,69.0,16.0,1.0,0.1285384401694562
39770,H1_30,0.0,1167.0,False,D,14.0,1.0,31.0,5.0,0.9666666666666668,2.0,46.0,16.0,1.0,-0.0214615598305438
39742,H1_45,0.0,1167.0,False,D,15.0,1.0,41.0,2.0,0.5555555555555556,0.0,56.0,16.0,1.0,0.1484126984126984
39743,H1_45,0.0,1167.0,False,M,17.0,1.0,75.0,13.0,0.2444444444444444,1.0,90.0,16.0,1.0,-0.2265873015873016
39744,H1_45,0.0,1167.0,False,D,18.0,1.0,31.0,10.0,0.4222222222222222,1.0,46.0,16.0,1.0,-0.0599206349206349
39745,H1_45,0.0,1167.0,True,D,2.0,2.0,60.0,12.0,0.5555555555555556,3.0,90.0,19.0,1.0,0.2019841269841269
39746,H1_45,0.0,1167.0,True,D,3.0,1.9946091644204853,60.0,,0.7333333333333333,3.0,90.0,19.0,,0.1900793650793651
39749,H1_45,0.0,1167.0,True,D,4.0,2.0,60.0,1.0,0.8666666666666667,3.0,90.0,19.0,1.0,0.328968253968254
39750,H1_45,0.0,1167.0,True,M,6.0,2.0,60.0,15.0,0.8666666666666667,5.0,90.0,19.0,1.0,-0.2265873015873016
39751,H1_45,1.0,1167.0,True,M,8.0,1.8209331651954603,16.0,1.0,0.0222222222222222,3.0,46.0,19.0,1.0,-0.2265873015873016
39752,H1_45,0.0,1167.0,True,A,9.0,2.0,31.0,2.0,0.4444444444444444,6.0,61.0,19.0,1.0,-0.2265873015873016
39753,H1_45,0.0,1167.0,True,M,10.0,1.7775305895439375,39.0,9.0,0.4444444444444444,4.0,69.0,19.0,1.0,0.0234126984126984
39756,H1_45,0.0,1167.0,True,D,13.0,2.0,60.0,8.0,0.6888888888888889,2.0,90.0,19.0,1.0,0.0734126984126984
39757,H1_45,0.0,1167.0,True,A,17.0,2.0,16.0,5.0,0.0,4.0,46.0,19.0,1.0,-0.2700674845059871
39758,H1_45,0.0,1167.0,True,A,21.0,2.0,16.0,8.0,1.0666666666666669,9.0,46.0,19.0,1.0,0.1188214043829017
39759,H1_45,0.0,1167.0,False,D,2.0,2.0,60.0,2.0,0.4444444444444444,3.0,90.0,16.0,1.0,-0.2700674845059871
39760,H1_45,0.0,1167.0,False,D,3.0,2.0,60.0,5.0,0.2444444444444444,2.0,90.0,16.0,1.0,-0.2700674845059871
39762,H1_45,0.0,1167.0,False,M,6.0,1.776609724047306,60.0,7.0,0.6444444444444445,2.0,90.0,16.0,1.0,-0.2112439550942224
39763,H1_45,0.0,1167.0,False,M,8.0,2.0,53.0,14.0,0.9333333333333332,1.0,83.0,16.0,1.0,0.2683940539555512
39764,H1_45,0.0,1167.0,False,A,9.0,2.0,60.0,7.0,0.5333333333333333,2.0,90.0,16.0,1.0,0.0240501625528363
39765,H1_45,0.0,1167.0,False,M,10.0,2.0,39.0,10.0,0.7555555555555555,3.0,69.0,16.0,1.0,0.4299325154940128
39766,H1_45,0.0,1167.0,False,D,14.0,2.0,16.0,5.0,0.6222222222222222,6.0,46.0,16.0,1.0,-0.1272103416488443
39769,H1_45,0.0,1167.0,False,D,15.0,2.0,26.0,2.0,0.6,3.0,56.0,16.0,1.0,0.2593442801998952
39770,H1_45,0.0,1167.0,False,M,17.0,2.0,60.0,13.0,0.8222222222222222,4.0,90.0,16.0,1.0,0.048114333675831
39742,H2_15,0.0,1167.0,False,D,18.0,2.0,16.0,10.0,0.7166666666666667,5.0,46.0,16.0,1.0,0.1301282051282051
39743,H2_15,0.0,1167.0,True,D,2.0,2.514469453376206,45.0,12.0,0.3333333333333333,5.0,90.0,19.0,1.0,-0.2032051282051282
39744,H2_15,0.0,1167.0,True,D,3.0,2.923180592991914,45.0,,0.5666666666666667,4.0,90.0,19.0,,-0.1262820512820512
39745,H2_15,0.0,1167.0,True,D,4.0,2.89179104477612,45.0,1.0,0.6833333333333333,4.0,90.0,19.0,1.0,0.1717948717948718
39746,H2_15,0.0,1167.0,True,M,6.0,2.640449438202247,45.0,15.0,0.85,5.0,90.0,19.0,1.0,0.2967948717948718
39749,H2_15,0.0,1167.0,True,M,8.0,2.5535939470365703,1.0,1.0,0.9666666666666668,3.0,46.0,19.0,1.0,0.2967948717948718
39750,H2_15,0.0,1167.0,True,A,9.0,2.539488320355951,16.0,2.0,0.8,9.0,61.0,19.0,1.0,-0.2032051282051282
39751,H2_15,0.0,1167.0,True,M,10.0,2.559510567296997,24.0,9.0,0.0166666666666666,5.0,69.0,19.0,1.0,-0.2032051282051282
39752,H2_15,0.0,1167.0,True,D,13.0,2.897326203208556,45.0,8.0,0.3833333333333333,5.0,90.0,19.0,1.0,-0.2032051282051282
39753,H2_15,0.0,1167.0,True,A,17.0,2.935883014623172,1.0,5.0,0.5333333333333333,6.0,46.0,19.0,1.0,-0.0032051282051281
39756,H2_15,0.0,1167.0,True,A,21.0,2.9661016949152543,1.0,8.0,0.7333333333333333,10.0,46.0,19.0,1.0,0.0467948717948717
39757,H2_15,0.0,1167.0,False,D,2.0,2.6318807339449544,45.0,2.0,0.0,4.0,90.0,16.0,1.0,-0.3185495536754117
39758,H2_15,0.0,1167.0,False,D,3.0,2.544802867383513,45.0,5.0,1.15,3.0,90.0,16.0,1.0,0.2370060018801438
39759,H2_15,0.0,1167.0,False,M,6.0,2.9724047306176087,45.0,7.0,0.5333333333333333,5.0,90.0,16.0,1.0,-0.3185495536754117
39760,H2_15,0.0,1167.0,False,M,8.0,2.8846153846153846,38.0,14.0,0.35,1.0,83.0,16.0,1.0,-0.3185495536754117
39762,H2_15,0.0,1167.0,False,A,9.0,2.459074733096086,45.0,7.0,0.6,2.0,90.0,16.0,1.0,-0.1881147710667161
39763,H2_15,0.0,1167.0,False,M,10.0,2.814627994955864,24.0,10.0,0.9166666666666666,4.0,69.0,16.0,1.0,0.2199119847861266
39764,H2_15,0.0,1167.0,False,D,14.0,2.9700996677740865,1.0,5.0,0.6166666666666667,11.0,46.0,16.0,1.0,0.0498714989561671
39765,H2_15,0.0,1167.0,False,D,15.0,3.0,11.0,2.0,0.8333333333333334,5.0,56.0,16.0,1.0,0.4528790177531597
39766,H2_15,0.0,1167.0,False,M,17.0,2.76271186440678,45.0,13.0,0.8,6.0,90.0,16.0,1.0,-0.1518828870087451
39769,H2_15,0.0,1167.0,False,D,18.0,2.7048648648648648,1.0,10.0,0.6,8.0,46.0,16.0,1.0,0.2314504463245882
39770,H2_15,0.0,1167.0,True,D,2.0,3.052518756698821,30.0,12.0,0.85,6.0,90.0,19.0,1.0,0.1045273694015113
39742,H2_30,0.0,1167.0,True,D,3.0,3.487870619946092,30.0,,0.64,4.0,90.0,19.0,,0.1914043799337917
39743,H2_30,0.0,1167.0,True,D,4.0,4.0,30.0,1.0,0.36,5.0,90.0,19.0,1.0,-0.1722319837025719
39744,H2_30,0.0,1167.0,True,M,6.0,4.0,30.0,15.0,0.56,7.0,90.0,19.0,1.0,-0.1008034122740005
39746,H2_30,0.0,1167.0,True,A,9.0,3.675194660734149,1.0,2.0,0.8,14.0,61.0,19.0,1.0,0.2983562515915457
39747,H2_30,0.0,1167.0,True,M,10.0,3.377085650723026,9.0,9.0,0.5,7.0,69.0,19.0,1.0,
39749,H2_30,0.0,1167.0,True,D,13.0,3.020320855614973,30.0,8.0,0.92,6.0,90.0,19.0,1.0,0.2444346829640947
39750,H2_30,0.0,1167.0,True,M,16.0,1.0,30.0,16.0,0.7466666666666667,2.0,90.0,19.0,1.0,-0.1722319837025719
39751,H2_30,0.0,1167.0,True,M,19.0,1.0,30.0,10.0,0.0133333333333333,2.0,90.0,19.0,1.0,-0.1722319837025719
39752,H2_30,1.0,1167.0,True,A,23.0,1.0,30.0,9.0,0.4266666666666667,5.0,90.0,19.0,1.0,-0.1722319837025719
39753,H2_30,0.0,1167.0,False,D,2.0,3.325688073394496,30.0,2.0,0.5066666666666667,5.0,90.0,16.0,1.0,0.027768016297428
39756,H2_30,0.0,1167.0,False,D,3.0,3.684587813620072,30.0,5.0,0.76,5.0,90.0,16.0,1.0,0.027768016297428
39757,H2_30,0.0,1167.0,False,D,5.0,0.3333333333333333,30.0,1.0,0.0,1.0,90.0,16.0,0.3333333333333333,-0.3399655492717228
39758,H2_30,0.0,1167.0,False,M,6.0,4.0,30.0,7.0,1.106666666666667,10.0,90.0,16.0,1.0,0.2117585886593117
39759,H2_30,0.0,1167.0,False,M,7.0,1.0,30.0,8.0,0.48,4.0,90.0,16.0,1.0,-0.2630424723486458
39760,H2_30,0.0,1167.0,False,M,8.0,4.0,23.0,14.0,0.3066666666666666,2.0,83.0,16.0,1.0,-0.3399655492717228
39762,H2_30,0.0,1167.0,False,A,9.0,3.795966785290629,30.0,7.0,0.5866666666666667,5.0,90.0,16.0,1.0,-0.1524655492717228
39765,H2_30,0.0,1167.0,False,M,10.0,3.7629255989911727,9.0,10.0,0.7866666666666666,5.0,69.0,16.0,1.0,0.3850344507282772
39766,H2_30,0.0,1167.0,False,D,13.0,1.0,30.0,4.0,0.7733333333333333,6.0,90.0,16.0,1.0,-0.1971084064145799
39768,H2_30,0.0,1167.0,False,M,17.0,3.4033898305084747,30.0,13.0,0.7142857142857143,9.0,90.0,16.0,1.0,
39769,H2_30,0.0,1167.0,True,D,2.0,5.0,15.0,12.0,0.5866666666666667,9.0,90.0,19.0,1.0,0.2896640803579068
39770,H2_30,0.0,1167.0,True,D,3.0,4.366576819407008,15.0,,0.76,4.0,90.0,19.0,,0.0793892894379546
39771,H2_30,0.0,1167.0,True,D,4.0,4.829545454545454,15.0,1.0,0.5714285714285714,7.0,90.0,19.0,1.0,0.3267011173949438
65529,H1_15,0.0,1167.0,True,M,6.0,4.212454212454213,15.0,15.0,0.0,7.0,90.0,19.0,1.0,
65530,H1_15,0.0,1167.0,True,D,13.0,4.850267379679145,15.0,8.0,0.4666666666666667,9.0,90.0,19.0,1.0,-0.1074074074074074
65531,H1_15,0.0,1167.0,True,M,16.0,2.0,15.0,16.0,0.2,3.0,90.0,19.0,1.0,
65532,H1_15,0.0,1167.0,True,A,18.0,1.0,15.0,11.0,0.2,5.0,90.0,19.0,1.0,-0.3574074074074074
