player_appearance_id,checkpoint,match_minute_at_cp,shot_accuracy,share_left_foot,share_right_foot,dominant_foot_strength,set_piece_share,is_penalty_taker,last15_intensity,cumul_intensity,intensity_uplift,player_shot_share,top_third_run_share,top_third_last15_share,runs_per_minute_played,cumul_press_events,last15_press_events,press_turnover_rate,top_third_press_share,forward_pass_share,mean_abs_pass_angle,cumul_pressing_others,pressing_minus_pressed,cumul_passes,last15_passes,top_third_pass_share,passes_received_share,shots_per_top_third_run,top_third_run_share_A,top_third_run_share_M,top_third_run_share_D,top_third_run_share_G,last15_sprints_A,last15_sprints_M,last15_sprints_D,last15_sprints_G,fatigue_gap,top_third_run_share_x_set_piece_share,top_third_run_share_x_shot_accuracy,shot_intent_under_fatigue,speed_above_team_avg,top_third_presence_joint,top_third_press_share_x_set_piece_share,pressing_minus_pressed_x_cumul_shots,press_turnover_rate_A,press_turnover_rate_M,press_turnover_rate_D,press_turnover_rate_G,forward_pass_share_A,forward_pass_share_M,forward_pass_share_D,forward_pass_share_G,top_third_press_share_above_team_avg,last15_press_events_x_last15_intensity_shots,top_third_presence_avg,four_domain_top_third_avg,top_third_consistency_count,top_third_pass_x_top_third_run,cumul_passes_A,cumul_passes_M,cumul_passes_D,cumul_passes_G,passes_received_share_A,passes_received_share_M,passes_received_share_D,passes_received_share_G,shots_per_pass_received,composure_under_pressure_ratio,last15_passes_received_x_last15_sprints,passes_received_share_above_team_avg,subbed_x_last15_intensity_shots,shot_to_pass_ratio,shot_to_press_ratio,player_id,fixture_id,date,checkpoint_period,checkpoint_min,position,is_home,formation,minute_in,minute_out,subbed,jersey_number,last15_sprints,last15_hsr,last15_distance,last15_mean_max_speed,last15_peak_speed,last15_shots,last15_shots_on_target,last15_shots_under_press,last15_shots_top_third,cumul_sprints,cumul_hsr,cumul_distance,cumul_mean_max_speed,cumul_peak_speed,cumul_shots,cumul_shots_on_target,cumul_shots_under_press,cumul_shots_top_third,scored_after,last15_passes_top_third,cumul_passes_top_third,minutes_active,active_windows,ratio_sprints,ratio_hsr,ratio_distance,ratio_mean_max_speed,ratio_peak_speed,ratio_shots,ratio_shots_on_target,ratio_shots_under_press,ratio_shots_top_third,ratio_passes_top_third,formation_offensiveness,cumul_shot_accuracy,last15_shot_accuracy,minutes_remaining
40778,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,6.0,2.0,0.0,0.1666666666666666,0.5,35.84116257439437,3.0,-3.0,16,7,0.1875,0.4285714285714285,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.0558181818181822,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.0706349206349206,0.0,0.0833333333333333,0.0885416666666666,0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.999999000001,0.0,-0.0630155862892435,0.0,0.0,0.0,3477.0,1190.0,2025-06-15,half_2,60.0,M,False,4-3-3,1.0,62.0,True,8.0,1.0,7.0,102.62,6.536,7.94,0.0,0.0,0.0,0.0,7.0,30.0,515.23,6.714,8.74,2.0,0.0,0.0,2.0,0.0,6.0,24.0,60.0,4.0,0.5714285714285714,0.9333333333333332,0.7966927391650331,3.893952934167411,3.633867276887872,0.0,,,0.0,1.0,19.0,0.0,0.0,2.0
40779,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.25,0.4,0.2666666666666666,4.0,1.0,0.5,0.0,0.5,55.11156625534504,1.0,-3.0,17,8,0.0588235294117647,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,2.0,0.0,-0.0666666666666666,,,-0.0,0.8961818181818177,0.0,,0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.2373015873015873,0.0,0.125,0.0772058823529411,0,0.0147058823529411,0.0,0.0,17.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5312494355474747,16.0,0.0084129851393278,0.0,0.0,0.0,3479.0,1190.0,2025-06-15,half_2,60.0,A,False,4-3-3,1.0,69.0,True,11.0,2.0,6.0,126.44,7.037,7.99,0.0,0.0,0.0,0.0,4.0,24.0,369.47,6.659,7.99,4.0,3.0,4.0,4.0,0.0,2.0,8.0,60.0,4.0,2.0,1.0,1.3688797466641405,4.227061120288331,4.0,0.0,0.0,0.0,0.0,1.0,19.0,0.7499998125000469,0.0,9.0
40780,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,6.0,2.0,0.6666666666666666,0.0,1.0,20.857679187704345,3.0,-3.0,20,14,0.0,0.4871794871794871,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0333333333333333,,,-0.0,0.5481818181818179,0.0,,0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,-0.2373015873015873,0.0,0.0,0.0,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.4871794871794871,0.0,0.0,0.3921564013846259,11.0,-0.0044075276811849,0.0,0.0,0.0,3481.0,1190.0,2025-06-15,half_2,60.0,D,False,4-3-3,1.0,69.0,True,14.0,0.0,3.0,49.66,6.837,6.99,0.0,0.0,0.0,0.0,7.0,14.0,362.43,7.278,9.42,0.0,0.0,0.0,0.0,0.0,7.0,28.0,60.0,4.0,0.0,0.8571428571428571,0.5480782495930248,3.75762572135202,2.9681528662420384,,,,,1.0,19.0,0.0,0.0,9.0
40781,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.4117647058823529,0.5,0.5666666666666667,9.0,4.0,0.6666666666666666,0.2222222222222222,0.5,6.638302396939042,6.0,-3.0,3,2,0.6666666666666666,0.5714285714285714,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,0.0,0.6461818181818177,0.0915032679738562,,0,0.6666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.015079365079365,0.0,0.3169934640522875,0.3251633986928104,2,0.2745098039215686,3.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.499999250001125,0.0,0.0798415565678992,0.0,0.0,0.0,3483.0,1190.0,2025-06-15,half_2,60.0,D,False,4-3-3,1.0,90.0,False,16.0,0.0,3.0,42.83,6.26,6.53,0.0,0.0,0.0,0.0,1.0,13.0,156.23,6.326,7.38,0.0,0.0,0.0,0.0,0.0,,,60.0,4.0,0.0,0.9230769230769232,1.0965883633105038,3.958267467594057,3.53929539295393,,,,,,19.0,0.0,0.0,30.0
40782,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.2142857142857142,0.2,0.4666666666666667,9.0,5.0,0.1111111111111111,0.2222222222222222,0.375,39.04499827042192,5.0,-4.0,12,8,0.0,0.4782608695652174,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.2311818181818177,0.0476190476190476,,0,0.0,0.1111111111111111,0.0,0.0,0.0,0.375,0.0,0.0,-0.015079365079365,0.0,0.2182539682539682,0.1091269841269841,0,0.0,0.0,12.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.0,0.0,0.969695911846884,0.0,-0.0133261452954547,0.0,0.0,0.0,3484.0,1190.0,2025-06-15,half_2,60.0,M,False,4-3-3,1.0,90.0,False,17.0,0.0,3.0,34.41,6.107,6.47,0.0,0.0,0.0,0.0,3.0,31.0,408.49,6.308,7.67,0.0,0.0,0.0,0.0,0.0,10.0,40.0,60.0,4.0,0.0,0.3870967741935484,0.3369482729075375,3.872542802790108,3.374185136897001,,,,,1.0,19.0,0.0,0.0,30.0
40783,H1_30,30,0.5,0.0,1.0,1.0,0.5,0,0.0666666666666666,0.0666666666666666,0.9999850002249966,0.5,0.3529411764705882,0.0,0.5666666666666667,9.0,6.0,0.1111111111111111,0.7777777777777778,0.0,26.667020601718605,14.0,5.0,2,0,0.5,0.5,0.3333333333333333,0.3529411764705882,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0999999999999999,0.1764705882352941,0.1764705882352941,0.0999999999999999,1.0711818181818176,0.2745098039215686,0.3888888888888889,10,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5404761904761906,0.4,0.565359477124183,0.6576797385620915,4,0.1764705882352941,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.7777742222293331,1.0,0.0084129851393278,0.0666666666666666,1.0,0.2222222222222222,3495.0,1190.0,2025-06-15,half_2,60.0,A,False,4-3-3,1.0,90.0,True,20.0,2.0,8.0,135.25,7.183,8.45,0.0,0.0,0.0,0.0,6.0,30.0,482.07,6.832,8.45,0.0,0.0,0.0,0.0,0.0,16.0,64.0,60.0,4.0,1.3333333333333333,1.0666666666666669,1.1222436575601054,4.205503512880562,4.0,,,,,1.0,19.0,0.0,0.0,30.0
40784,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.238095238095238,0.1428571428571428,0.7,9.0,2.0,0.2222222222222222,0.5555555555555556,0.6666666666666666,48.08203158206977,6.0,-3.0,9,5,0.3333333333333333,0.4705882352941176,0.0,0.238095238095238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0999999999999999,,,0.0,0.9411818181818176,0.1322751322751322,,0,0.2222222222222222,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3182539682539683,0.0,0.3968253968253968,0.2817460317460317,2,0.0793650793650793,9.0,0.0,0.0,0.0,0.4705882352941176,0.0,0.0,0.0,0.0,0.9999987142873672,5.0,-0.0209987795665544,0.0,0.0,0.0,3485.0,1190.0,2025-06-15,half_2,60.0,A,False,4-3-3,1.0,62.0,True,21.0,3.0,8.0,153.42,6.918,8.92,1.0,1.0,1.0,1.0,7.0,35.0,595.56,6.633,8.92,2.0,1.0,2.0,2.0,0.0,6.0,24.0,60.0,4.0,1.7142857142857142,0.9142857142857144,1.0304251460809994,4.171867933061963,4.0,2.0,4.0,2.0,2.0,1.0,19.0,0.499999750000125,0.999999000001,2.0
40787,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.2142857142857142,0.2,0.4666666666666667,8.0,4.0,0.125,0.0,0.2,28.047731088847435,9.0,1.0,12,4,0.0833333333333333,0.5,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.0333333333333333,,,0.0,0.708181818181818,0.0,,0,0.0,0.125,0.0,0.0,0.0,0.2,0.0,0.0,-0.2373015873015873,0.0,0.1071428571428571,0.0744047619047619,0,0.0178571428571428,0.0,12.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0499987400015118,4.0,0.0084129851393278,0.0,0.0,0.0,3429.0,1190.0,2025-06-15,half_2,75.0,D,True,4-3-3,1.0,90.0,False,2.0,1.0,8.0,189.88,6.693,7.07,0.0,0.0,0.0,0.0,2.0,27.0,431.42,6.549,8.12,0.0,0.0,0.0,0.0,0.0,4.0,20.0,75.0,5.0,2.5,1.4814814814814814,2.200639747809559,5.109940448923499,4.353448275862069,,,,,1.0,19.0,0.0,0.0,15.0
40788,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.3666666666666666,6.0,3.0,0.1666666666666666,0.0,0.2,33.94786758104853,10.0,4.0,12,6,0.0833333333333333,0.4,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,,,0.0,0.2631818181818177,0.0,,0,0.0,0.1666666666666666,0.0,0.0,0.0,0.2,0.0,0.0,-0.2373015873015873,0.0,0.0909090909090909,0.0662878787878787,0,0.0151515151515151,0.0,12.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.99999880000144,0.0,-0.0915870148606721,0.0,0.0,0.0,3430.0,1190.0,2025-06-15,half_2,75.0,D,True,4-3-3,1.0,90.0,False,3.0,0.0,7.0,98.88,6.34,6.79,0.0,0.0,0.0,0.0,4.0,31.0,525.72,6.705,8.64,0.0,0.0,0.0,0.0,0.0,10.0,50.0,75.0,5.0,0.0,1.129032258064516,0.940424560602602,4.727815063385533,3.929398148148148,,,,,1.0,19.0,0.0,0.0,15.0
40760,H1_45,45,,,,,,0,0.0,0.0,0.0,0.0,0.0,,0.0444444444444444,0.0,0.0,,,,,0.0,0.0,8,3,0.0,0.3333333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.3805454545454534,,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.3333333333333333,0.0,,0.0,-0.182839019382876,0.0,0.0,,3431.0,1190.0,2025-06-15,half_2,75.0,M,True,4-3-3,1.0,90.0,False,6.0,0.0,8.0,100.83,6.053,6.69,0.0,0.0,0.0,0.0,7.0,40.0,612.0,6.608,7.75,1.0,0.0,1.0,1.0,0.0,5.0,25.0,75.0,5.0,0.0,1.0,0.8237745098039215,4.580054479418886,4.316129032258065,0.0,,0.0,0.0,1.0,19.0,0.0,0.0,15.0
40761,H1_45,45,,,,,,0,0.0,0.0,0.0,0.0,0.1290322580645161,0.25,0.6888888888888889,17.0,5.0,0.5882352941176471,0.2352941176470588,0.1666666666666666,49.16946425371503,9.0,-8.0,24,9,0.0833333333333333,0.4666666666666667,0.0,0.0,0.0,0.1290322580645161,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.160454545454546,0.0303605313092979,,0,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.1666666666666666,0.0,0.1111557315233785,0.0,0.1821631878557874,0.111914927261227,0,0.010752688172043,0.0,0.0,24.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.4296670708333378,16.0,-0.0495056860495426,0.0,0.0,0.0,3432.0,1190.0,2025-06-15,half_2,75.0,M,True,4-3-3,46.0,90.0,False,7.0,2.0,6.0,78.11,6.492,7.98,0.0,0.0,0.0,0.0,3.0,11.0,180.6,6.51,7.98,0.0,0.0,0.0,0.0,0.0,2.0,4.0,30.0,2.0,1.3333333333333333,1.0909090909090908,0.8650055370985604,1.9944700460829496,2.0,,,,,1.0,19.0,0.0,0.0,15.0
40762,H1_45,45,,,,,,0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.5333333333333333,6.0,0.0,0.3333333333333333,0.0,0.6666666666666666,63.20192408682244,6.0,0.0,28,7,0.0,0.5,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0888888888888888,,,0.0,0.314454545454546,0.0,,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,-0.1241383861236802,0.0,0.0416666666666666,0.0208333333333333,0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6666660000006668,0.0,-0.0161723527162093,0.0,0.0,0.0,3434.0,1190.0,2025-06-15,half_2,75.0,A,True,4-3-3,54.0,90.0,False,11.0,1.0,10.0,101.6,6.471,7.5,0.0,0.0,0.0,0.0,3.0,15.0,189.27,6.532,7.92,0.0,0.0,0.0,0.0,0.0,7.0,14.0,22.0,1.4666666666666666,0.4888888888888889,0.9777777777777776,0.7873056127930116,1.4529699938763012,1.3888888888888888,,,,,0.7333333333333333,19.0,0.0,0.0,15.0
40763,H1_45,45,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0222222222222222,0.0,0.2,0.1875,0.4285714285714285,0.3555555555555555,5.0,1.0,0.4,0.0,0.3333333333333333,68.28150994117033,10.0,5.0,42,15,0.0,0.5058823529411764,0.3333333333333333,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0222222222222222,0.1875,0.0,0.0,-0.4075454545454535,0.0,0.0,5,0.0,0.0,0.4,0.0,0.0,0.0,0.3333333333333333,0.0,-0.1241383861236802,0.0,0.09375,0.296875,1,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.5058823529411764,0.0,0.0232558139534883,0.6146335167168853,0.0,-0.0102899997750328,0.0,0.0238095238095238,0.2,3435.0,1190.0,2025-06-15,half_2,75.0,M,True,4-3-3,73.0,90.0,False,13.0,0.0,2.0,44.12,6.755,7.01,0.0,0.0,0.0,0.0,0.0,2.0,44.12,6.755,7.01,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.2,,0.2,0.2,0.2,0.2,,,,,0.2,19.0,0.0,0.0,15.0
40764,H1_45,45,,,,,,0,0.0,0.0,0.0,0.0,0.1428571428571428,0.125,0.4666666666666667,12.0,4.0,0.25,0.0833333333333333,0.625,37.132469487688034,7.0,-5.0,32,12,0.0625,0.4838709677419355,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,2.0,0.0,0.0,-0.0666666666666666,,,-0.0,-0.0275454545454536,0.0119047619047619,,0,0.0,0.25,0.0,0.0,0.0,0.625,0.0,0.0,-0.0408050527903469,0.0,0.113095238095238,0.072172619047619,0,0.0089285714285714,0.0,32.0,0.0,0.0,0.0,0.4838709677419355,0.0,0.0,0.0,0.7999991466675769,24.0,-0.0323013849742738,0.0,0.0,0.0,3436.0,1190.0,2025-06-15,half_2,75.0,D,True,4-3-3,1.0,80.0,True,14.0,3.0,8.0,139.8,7.091,8.37,0.0,0.0,0.0,0.0,15.0,43.0,697.07,7.152,11.48,0.0,0.0,0.0,0.0,0.0,5.0,25.0,75.0,5.0,1.0,0.9302325581395348,1.002768731978137,4.957354586129753,3.645470383275261,,,,,1.0,19.0,0.0,0.0,5.0
40765,H1_45,45,0.0,0.0,0.0,0.0,1.0,0,0.0666666666666666,0.0222222222222222,2.9998650060747263,0.2,0.217391304347826,0.2307692307692307,0.5111111111111111,20.0,11.0,0.25,0.2,0.3076923076923077,50.46941677484407,7.0,-13.0,30,15,0.0333333333333333,0.5384615384615384,0.2,0.0,0.217391304347826,0.0,0.0,0.0,5.0,0.0,0.0,-0.2222222222222222,0.217391304347826,0.0,-0.2222222222222222,0.2154545454545458,0.0434782608695652,0.2,-13,0.0,0.25,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0758616138763197,0.7333333333333333,0.208695652173913,0.3626811594202899,1,0.0072463768115942,0.0,30.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.0285714285714285,0.7758612663504141,80.0,0.0222891857453291,0.0666666666666666,0.0333333333333333,0.05,3437.0,1190.0,2025-06-15,half_2,75.0,M,True,4-3-3,54.0,90.0,False,15.0,2.0,6.0,131.27,6.896,8.02,1.0,1.0,1.0,1.0,3.0,7.0,154.84,6.902,8.02,1.0,1.0,1.0,1.0,0.0,3.0,6.0,22.0,1.4666666666666666,0.9777777777777776,1.257142857142857,1.2434082493756995,1.4653916739109436,1.4666666666666663,1.4666666666666666,1.4666666666666666,1.4666666666666666,1.4666666666666666,0.7333333333333334,19.0,0.999999000001,0.999999000001,15.0
40766,H1_45,45,,,,,,0,0.0,0.0,0.0,0.0,0.5,0.5714285714285714,0.4888888888888889,3.0,1.0,1.0,0.0,,,12.0,9.0,2,1,0.5,0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222222222222222,,,0.0,-0.1135454545454539,0.0,,0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.1241383861236802,0.0,0.25,0.25,2,0.25,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.2338276472837906,0.0,0.0,0.0,3438.0,1190.0,2025-06-15,half_2,75.0,M,True,4-3-3,1.0,90.0,False,18.0,2.0,6.0,113.07,6.901,7.85,0.0,0.0,0.0,0.0,10.0,35.0,677.85,6.974,10.34,1.0,0.0,1.0,1.0,0.0,20.0,100.0,75.0,5.0,1.0,0.8571428571428571,0.834034078335915,4.94766274734729,3.795938104448743,0.0,,0.0,0.0,1.0,19.0,0.0,0.0,15.0
40767,H1_45,45,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0222222222222222,0.0,0.2,0.4,0.3636363636363636,0.5555555555555556,6.0,4.0,0.0,0.3333333333333333,0.0,54.68050494428885,18.0,12.0,6,5,0.3333333333333333,0.4545454545454545,0.1,0.0,0.4,0.0,0.0,0.0,2.0,0.0,0.0,-0.0444444444444444,0.0,0.0,-0.0,-0.0865454545454538,0.1333333333333333,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209194947209653,0.0,0.3666666666666667,0.5166666666666666,4,0.1333333333333333,0.0,6.0,0.0,0.0,0.0,0.4545454545454545,0.0,0.0,0.2,1.199998560001728,8.0,-0.0616268981707547,0.0,0.1666666666666666,0.1666666666666666,3439.0,1190.0,2025-06-15,half_2,75.0,D,True,4-3-3,1.0,90.0,False,21.0,3.0,13.0,200.69,6.753,8.59,1.0,0.0,1.0,1.0,5.0,34.0,432.99,6.595,8.59,1.0,0.0,1.0,1.0,0.0,2.0,10.0,75.0,5.0,3.0,1.911764705882353,2.3174900113166585,5.119787717968158,5.0,5.0,,5.0,5.0,1.0,19.0,0.0,0.0,15.0
40770,H1_45,45,,,,,,0,0.0,0.0,0.0,0.0,0.25,0.4166666666666667,0.6222222222222222,13.0,5.0,0.3846153846153846,0.0769230769230769,0.375,45.32148700494379,9.0,-4.0,28,13,0.0714285714285714,0.5087719298245614,0.0,0.0,0.0,0.25,0.0,0.0,0.0,3.0,0.0,-0.0444444444444444,,,-0.0,0.277454545454546,0.0192307692307692,,0,0.0,0.0,0.3846153846153846,0.0,0.0,0.0,0.375,0.0,-0.0472153092006033,0.0,0.1634615384615384,0.0995879120879121,0,0.0178571428571428,0.0,0.0,28.0,0.0,0.0,0.0,0.5087719298245614,0.0,0.0,0.6153840000006154,36.0,-0.0074004228916478,0.0,0.0,0.0,3474.0,1190.0,2025-06-15,half_2,75.0,D,False,4-3-3,1.0,90.0,False,2.0,1.0,8.0,120.15,6.424,7.21,0.0,0.0,0.0,0.0,9.0,40.0,742.26,6.684,8.5,0.0,0.0,0.0,0.0,0.0,13.0,65.0,75.0,5.0,0.5555555555555556,1.0,0.8093525179856116,4.805505685218432,4.241176470588235,,,,,1.0,19.0,0.0,0.0,15.0
40773,H1_45,45,0.0,1.0,0.0,1.0,0.0,0,0.1333333333333333,0.0444444444444444,2.999932501518716,0.4,0.3684210526315789,0.5,0.4222222222222222,16.0,4.0,0.3125,0.0625,0.1,58.32132663972936,9.0,-7.0,20,7,0.15,0.5454545454545454,0.2857142857142857,0.0,0.3684210526315789,0.0,0.0,0.0,2.0,0.0,0.0,-0.0666666666666666,0.0,0.0,-0.1333333333333333,0.1544545454545458,0.0230263157894736,0.0,-14,0.0,0.3125,0.0,0.0,0.0,0.1,0.0,0.0,-0.0616383861236802,0.5333333333333333,0.2154605263157894,0.3952302631578947,2,0.0552631578947368,0.0,20.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0833333333333333,0.7638880401243998,16.0,0.0292821927383361,0.0,0.1,0.125,3491.0,1190.0,2025-06-15,half_2,75.0,D,False,4-3-3,1.0,90.0,False,4.0,0.0,3.0,38.07,6.21,6.73,0.0,0.0,0.0,0.0,1.0,28.0,392.2,6.324,8.22,0.0,0.0,0.0,0.0,0.0,,,75.0,5.0,0.0,0.5357142857142857,0.4853391126976032,4.909867172675522,4.093673965936739,,,,,,19.0,0.0,0.0,15.0
40774,H1_45,45,,,,,,0,0.0,0.0,0.0,0.0,0.4583333333333333,0.6666666666666666,0.5333333333333333,12.0,4.0,0.75,0.25,0.3333333333333333,38.908802121416855,7.0,-5.0,9,3,0.1111111111111111,0.5909090909090909,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,2.0,0.0,0.0,-0.0666666666666666,,,-0.0,-0.1065454545454533,0.1145833333333333,,0,0.0,0.75,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.1258616138763197,0.0,0.3541666666666666,0.2048611111111111,1,0.0509259259259259,0.0,9.0,0.0,0.0,0.0,0.5909090909090909,0.0,0.0,0.0,0.24999975000025,10.0,0.0747367381928816,0.0,0.0,0.0,3475.0,1190.0,2025-06-15,half_2,75.0,M,False,4-3-3,1.0,90.0,False,6.0,1.0,7.0,92.87,6.62,7.12,0.0,0.0,0.0,0.0,3.0,41.0,666.36,6.522,7.93,2.0,0.0,0.0,2.0,0.0,3.0,15.0,75.0,5.0,1.6666666666666667,0.853658536585366,0.6968455489525183,5.075130328120209,4.489281210592687,0.0,,,0.0,1.0,19.0,0.0,0.0,15.0
40776,H1_45,45,,,,,,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,7,0,0.0,0.5625,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,-6.044727272727273,,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0,,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.5625,0.0,,0.0,0.0565632881040151,0.0,0.0,,3478.0,1190.0,2025-06-15,half_2,75.0,M,False,4-3-3,62.0,90.0,False,9.0,3.0,5.0,166.93,7.4,9.29,0.0,0.0,0.0,0.0,3.0,5.0,166.93,7.4,9.29,0.0,0.0,0.0,0.0,0.0,3.0,3.0,14.0,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,,,,,0.9333333333333332,19.0,0.0,0.0,15.0
40777,H1_45,45,0.0,0.5,0.5,0.5,0.0,0,0.0,0.0444444444444444,0.0,0.3333333333333333,0.3125,0.2857142857142857,0.7111111111111111,12.0,5.0,0.3333333333333333,0.3333333333333333,0.0,36.803409468700224,15.0,3.0,5,2,0.2,0.5833333333333334,0.2,0.0,0.3125,0.0,0.0,0.0,4.0,0.0,0.0,-0.1333333333333333,0.0,0.0,-0.0,0.7822727272727272,0.1041666666666666,0.0,6,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0816738816738816,0.0,0.3229166666666666,0.4614583333333333,3,0.0625,0.0,5.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.2857142857142857,0.8333322916679687,12.0,0.0773966214373484,0.0,0.4,0.1666666666666666,761.0,1190.0,2025-06-15,half_2,75.0,A,False,4-3-3,69.0,90.0,False,10.0,1.0,3.0,78.91,6.715,7.66,0.0,0.0,0.0,0.0,1.0,3.0,78.91,6.715,7.66,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,,,,,0.4666666666666667,19.0,0.0,0.0,15.0
40778,H1_45,45,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2444444444444444,7.0,1.0,0.0,0.1428571428571428,0.5714285714285714,40.28160544901415,4.0,-3.0,18,2,0.1666666666666666,0.4375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.1007272727272727,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,-0.1088023088023087,0.0,0.0714285714285714,0.0773809523809523,0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.4375,0.0,0.0,0.999999000001,0.0,-0.0684367118959848,0.0,0.0,0.0,3480.0,1190.0,2025-06-15,half_2,75.0,D,False,4-3-3,69.0,90.0,False,13.0,1.0,3.0,55.99,7.02,7.93,0.0,0.0,0.0,0.0,1.0,3.0,55.99,7.02,7.93,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,,,,,0.4666666666666667,19.0,0.0,0.0,15.0
